LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
SCEA,PICKENS COUNTY LIBRARY SYSTEM,110 W. FIRST AVENUE,EASLEY,29640,2998,8038507077,100998,1,4,1,1.87,8.68,12.26,20.94,701865,93894,16855,27043,839657,370851,89780,460631,98391,113736,672758,0,98876,460,1333,244,8913,160639,39387,217305,3,552,67560,20330,NO,CO,MO,PICKENS,100247,SC0034,SC,45,95,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SCCOR,RICHLAND COUNTY PUBLIC LIBRARY,1431 ASSEMBLY STREET,COLUMBIA,29201,3101,8037999084,299086,1,9,1,48.9,48.9,141.9,190.9,7200000,286220,17857,496918,8000995,3494497,831524,4326021,1456426,1231151,7013598,88903,728516,28118,13725,1316,28580,1936230,775008,2745656,1750,1036,978677,28922,NO,CO,MO,RICHLAND,296861,SC0035,SC,45,95,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SCSP,SPARTANBURG COUNTY PUBLIC LIBRARY,333 SOUTH PINE STREET,SPARTANBURG,29304,2409,8035963507,237569,1,8,2,17.75,17.75,66.59,84.34,3588663,226800,48025,198693,4062181,1758507,444198,2202705,692578,732195,3627478,921097,519995,16562,5396,1213,26411,830880,196768,1185629,1134,1274,356566,49323,NO,CO,MO,SPARTANBURG,235802,SC0036,SC,45,95,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
SCSU,SUMTER COUNTY LIBRARY,111 N. HARVIN STREET,SUMTER,29150,4688,8037737273,106705,1,1,1,4.75,6.65,13,19.65,527500,102637,22429,45520,698086,349249,83431,432680,121952,132965,687597,0,118472,5868,1103,380,6656,151626,34062,323564,425,1204,114783,8172,NO,CO,MO,SUMTER,105911,SC0037,SC,45,95,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SCUN,UNION COUNTY CARNEGIE LIBRARY,300 E. SOUTH STREET,UNION,29379,2322,8034277140,30634,1,0,1,1,2,3.68,5.68,130913,30337,4000,8293,173543,94398,14978,109376,31104,27135,167615,7000,45115,936,15,251,2574,41907,5080,46581,10,219,16288,1546,NO,CO,MO,UNION,30406,SC0038,SC,45,95,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
SCK,WILLIAMSBURG COUNTY LIBRARY,135 HAMPTON AVENUE,KINGSTREE,29556,3423,8033549486,37616,1,1,1,1,4.35,0.5,4.85,84430,36815,3000,2471,126716,78552,12148,90700,18949,14440,124089,0,40789,525,22,92,2288,18503,1179,30825,0,781,11533,2125,NO,CO,MO,WILLIAMSBURG,37336,SC0039,SC,45,95,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SCRH,YORK COUNTY LIBRARY,138 EAST BLACK STREET,ROCK HILL,29731,0032,8033247614,141302,1,4,1,11,17,18.3,35.3,1458652,131497,1181,73999,1665329,783956,190221,974177,331660,363614,1669451,68143,199438,2746,1165,592,14144,384634,191135,737584,81,2032,317447,31140,NO,CO,MO,YORK,140251,SC0040,SC,45,95,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     13,WESSINGTON PUBLIC LIBRARY,PO BOX 108,WESSINGTON,57381,0108,-1,800,1,0,0,0,0.17,0.07,0.24,3150,0,0,3220,6370,,,,960,,5117,452,5000,88,6,17,468,2600,226,4697,0,21,3110,40,NO,CI,SO,BEADLE,965,SD0001,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 2, 0, 0, 0, 0, 0, 0
FSCS     82,ALCESTER PUBLIC LIBRARY,PO BOX 108,ALCESTER,57001,0108,6059342601,1200,1,0,0,0,0.49,0,0.49,8989,0,0,1053,10042,,,,3397,,8987,0,4566,67,42,1,2514,5000,20,6737,0,22,3300,15,NO,CI,SO,UNION,1447,SD0002,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS      4,BERESFORD PUBLIC LIBRARY,115 SOUTH THIRD STREET,BERESFORD,57004,1798,6057632782,1971,1,0,0,0,1,1.75,2.75,68971,0,0,2537,71508,29023,5010,34033,15187,8810,58030,10691,32650,670,529,74,1654,15000,7035,42112,5,50,9879,56,NO,CI,SO,UNION,2377,SD0003,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 1, 0, 0, 0, 0, 0, 0
FSCS     33,BROOKINGS PUBLIC LIBRARY,515 THIRD STREET,BROOKINGS,57006,2077,6056929407,25207,1,0,0,2,3,8.03,11.03,474750,0,0,21640,496390,252482,53381,305863,72991,89901,468755,14113,73365,3952,1789,227,3132,190000,131,240517,2575,1199,72777,6913,NO,CI,SO,BROOKINGS,30403,SD0004,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     23,CANTON PUBLIC LIBRARY,225 N BROADWAY,CANTON,57013,1715,6059875831,2880,1,0,0,0,1.55,1.05,2.6,84385,0,0,2635,87020,41934,7182,49116,16046,16485,81647,554,24801,1021,303,77,2301,12722,1971,54395,3,529,22997,436,NO,CI,SO,LINCOLN,3474,SD0005,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 5, 0, 0, 0, 0, 0, 0
FSCS     43,CENTERVILLE PUBLIC LIBRARY,PO BOX C,CENTERVILLE,57014,0902,6055632277,900,1,0,0,0,1,0,1,18058,0,31000,20285,69343,,,,1959,,16433,25000,7267,87,100,21,576,17549,50,8850,0,120,5600,250,NO,CI,SO,TURNER,1086,SD0006,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     67,DELKER MEMORIAL LIBRARY,PO BOX 118,CHESTER,57016,0118,0,350,1,0,0,0,0.1,0,0.1,750,0,0,15,765,,,,39,,618,0,4263,49,2,0,114,1810,0,943,0,241,430,43,NO,CI,SO,LAKE,422,SD0007,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 2, 0, 0, 0, 0, 0, 0
FSCS     90,MINNEHAHA COUNTY RURAL PUBLIC LIB,900 NM WEST AVE,CROOKS,57020,6402,6055435296,21920,1,7,1,2,2,8,7.25,403608,0,21644,8775,434027,205957,33662,239619,52224,67366,359209,45564,78792,2173,326,30,8398,106929,169,201590,599,874,109548,2966,NO,CO,MO,MINNEHAHA,26438,SD0008,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     18,DELL RAPIDS CARNEGIE PUBLIC LIBRARY,513 N ORLEANS,DELL APIDS,57022,1637,6054283280,2484,1,0,0,0,1,0.9,1.9,57199,0,0,2073,59272,,,,12996,,52242,7028,20411,961,236,70,1612,28560,90,40691,0,76,23284,225,NO,CI,SO,MINNEHAHA,2996,SD0009,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     12,ELK POINT COMMUNITY LIBRARY,PO BOX 126,ELK POINT,57025,0126,6053562282,4245,1,0,0,0,0.65,0.05,0.7,21550,0,0,500,22050,,,,6141,,17986,0,10724,0,119,38,1400,5000,45,12738,0,71,3180,108,NO,CI,SO,UNION,5120,SD0010,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS    112,ELKTON COMMUNITY LIBRARY,PO BOX 190,ELKTON,57026,0190,6055424591,2000,1,0,0,0,0.87,0.5,1.37,29986,0,5250,2108,37344,,,,6867,,33191,5250,8077,60,203,46,2600,20000,100,10511,0,45,6084,500,NO,SP,SO,BROOKINGS,2412,SD0011,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 9, 0, 0
FSCS     97,MOODY COUNTY PUBLIC LIBRARY,PO BOX 191,FLANDREAU,57028,0191,6059973191,6096,1,1,0,0.42,0.42,0.4,0.82,27180,0,0,1115,28295,,,,12488,,28426,0,19400,0,0,39,1144,9300,15,16850,0,100,7257,60,NO,CO,MO,MOODY,7353,SD0012,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     45,FREEMAN PUBLIC LIBRARY,PO BOX 237,FREEMAN,57029,0237,6059257003,1293,1,0,0,0,0.5,0.2,0.7,16470,0,0,1872,18342,,,,5516,,18341,2848,8705,92,359,33,1196,10000,60,16816,0,205,6938,391,NO,CI,SO,HUTCHINSON,1560,SD0013,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     80,HURLEY PUBLIC LIBRARY,PO BOX 4,HURLEY,57036,0004,6052385212,600,1,0,0,0,0.2,0,0.2,3370,0,0,2495,5865,,,,1962,,4766,43,7291,22,103,8,676,1360,0,5093,0,45,2061,44,NO,CI,SO,TURNER,724,SD0015,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 2, 0, 0, 0, 0, 0, 0
FSCS     75,IRENE PUBLIC LIBRARY,PO BOX 1,IRENE,57037,0001,-1,209,1,0,0,0,0.03,0.05,0.08,1154,0,0,1120,2274,,,,1383,,1772,22,5490,2,72,1,-1,1320,93,2577,36,30,1187,6,NO,CI,SO,CLAY,252,SD0016,SD,46,95,04,4,15, 1, 5, 0, 5, 1,11,11, 3, 3, 3,11,11,99,99,99, 1,99,11, 5, 1, 1, 5, 1,, 1, 1, 1, 5, 5, 8, 8,15
FSCS     58,ASHLEY MEMORIAL CITY LIBRARY,PO BOX 228,LENNOX,57039,0228,6056472286,1767,1,0,0,0,0.5,0.25,0.75,14528,0,0,100,14628,,,,1757,,11373,270,6892,24,22,6,1375,11000,0,7927,86,162,3660,18,NO,CI,SO,LINCOLN,2131,SD0017,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 2, 0, 5, 5, 0, 0, 0
FSCS     34,MADISON PUBLIC LIBRARY,209 EAST CENTER,MADISON,57042,2998,6052567525,10518,1,0,0,1,1,3.5,4.5,185980,0,0,4590,190570,69641,10134,79775,77000,11848,168623,879484,43683,1963,299,176,2850,20000,63,80269,481,198,24215,1907,NO,CI,SO,LAKE,12686,SD0018,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS    110,MENNO COMMUNITY/SCHOOL LIBRARY,PO BOX 223  414 5TH STREET,MENNO,57045,0223,6053875161,2750,1,0,0,0,0.07,0,0.07,1312,0,0,0,1312,,,,687,,1312,0,1469,0,0,0,150,2250,44,1364,0,0,530,30,NO,SP,SO,HUTCHINSON,3317,SD0019,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 1, 0, 0, 0, 0, 0, 0
FSCS     84,PARKER PUBLIC LIBRARY,PO BOX 576,PARKER,57053,0576,6052974453,982,1,0,0,0,0.75,0.1,0.85,18660,0,0,1184,19844,,,,4168,,18116,0,12846,188,200,32,1430,10688,10,18737,1,16,7694,60,NO,CI,SO,TURNER,1184,SD0021,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     62,TYNDALL PUBLIC LIBRARY,PO BOX 26,TYNDALL,57066,0026,6055893266,1800,1,0,0,0,0.5,0,0.5,15501,0,0,0,15501,,,,2161,,12831,0,12441,0,10,28,850,2500,0,6811,0,10,3534,104,NO,CI,SO,BON HOMME,2171,SD0024,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 2, 0, 0, 0, 0,10, 0
57069-0383,Scotland Public Library,PO Box 383,Scotland,57059,0383,-1,1020,1,0,0,0,0.25,0,0.25,13617,0,0,0,13617,,,,455,,2672,0,5718,0,0,0,520,360,6,520,30,74,170,21,NO,CI,SO,BON HOMME,1230,SD0025,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0,11,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 2, 0, 5, 5, 0,10, 0
FSCS     28,VERMILLION PUBLIC LIBRARY,18 CHURCH STREET,VERMILLION,57069,3093,6056242741,12923,1,0,0,1,1.75,4.7,6.45,267406,0,0,14159,281565,121153,26546,147699,57334,63166,268199,1913,57004,2027,915,215,3276,67800,91,100827,1723,984,27252,2805,NO,CI,SO,CLAY,15587,SD0026,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS      7,VIBORG PUBLIC LIBRARY,PO BOX 541,VIBORG,57070,0541,6053265103,816,1,0,0,0,0.42,0,0.42,9175,0,0,0,9175,,,,1568,,8412,5374,4457,61,222,2,750,1800,2232,8717,0,60,2458,66,NO,CI,SO,TURNER,984,SD0027,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 1, 0, 0, 0, 0, 0, 0
FSCS     26,YANKTON COMMUNITY LIBRARY,515 WALNUT,YANKTON,57079,4042,6056651005,12011,1,0,0,1,2,6.75,8.75,366828,0,0,3027,369855,160120,35976,196096,45765,51428,293289,64560,72582,462,320,120,2980,48019,8596,159349,924,1620,68399,5211,NO,CI,SO,YANKTON,14487,SD0030,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 5, 0, 0, 0, 0, 0, 0
FSCS     71,SIOUX FALLS PUBLIC LIBRARY,201 NORTH MAIN AVENUE,SIOUX FALLS,57102,0386,6053397120,103200,1,1,2,9,12,36,48,2362511,0,8820,675632,3046963,1384790,315245,1700035,330410,339650,2370095,699163,268512,6536,2387,579,3300,386730,826,965695,6150,8125,359519,22862,NO,CI,MO,MINNEHAHA,124472,SD0031,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
FSCS     93,HAMLIN-CODINGTON REGIONAL LIBRARY,611 B AVEENUE N E PO BOX 250,WATERTOWN,57201,2758,6058868521,10080,1,0,1,0,1.37,0.84,2.21,53500,0,0,1242,54742,20045,2355,22400,9862,20158,52420,470,22290,227,224,0,1820,17220,1,46098,882,1509,33265,150,NO,CO,MO,HAMLIN,12158,SD0032,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     25,WATERTOWN REGIONAL LIBRARY,PO BOX 250,WATERTOWN,57201,0250,6058868521,17592,1,0,0,2,2,7.9,9.9,409454,0,0,36062,445516,207889,46333,254222,61541,49393,365156,121531,63593,2675,424,193,3150,122252,95,167950,13,1041,68305,4902,NO,CI,SO,CODINGTON,21218,SD0033,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     21,ARLINGTON COMMUNITY LIBRARY,PO BOX 345,ARLINGTON,57212,0345,6059835241,991,1,0,0,0,0.44,0,0.44,7000,0,0,35,7035,,,,1430,,6612,0,8203,35,30,4,900,1400,0,4445,0,293,1781,28,NO,CI,SO,KINGSBURY,1195,SD0034,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 2, 0, 0, 0, 0, 0, 0
57223-0137,Castlewood Public Library,PO Box 137,Castlewood,57223,0137,-1,549,1,0,0,0,1,0,1,6696,0,906,619,8221,,,,1733,,7673,592,7073,40,76,17,-1,2518,418,4775,38,31,1808,120,NO,CI,SO,HAMLIN,662,SD0036,SD,46,95,04,4,15, 1, 5, 5, 5, 5,11, 5, 5,11, 5,11,11,99,99,99, 5,99,11,11, 5, 5, 5, 5,, 7, 5, 5, 5, 5,10,10,15
FSCS     56,EMIL M LARSON LIBRARY,111 WEST FIRST,CLARK,57225,1624,6055325571,1292,1,0,0,0,0.6,0,0.6,10164,0,0,191,10355,,,,1863,,9204,0,9855,0,0,9,1248,2080,5,4243,0,23,1898,0,NO,CI,SO,CLARK,1558,SD0037,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     16,HAZEL L MEYER MEMORIAL LIBRARY,PO BOX J (BOX 156),DE SMET,57231,0156,6058543842,1352,1,0,0,0,1,1,2,23355,0,0,1559,24914,,,,5461,,22474,1199,18532,773,36,39,1196,10200,120,28049,3,30,5890,35,NO,CI,SO,KINGSBURY,1631,SD0038,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     59,ESTELLINE PUBLIC LIBRARY,PO BOX 240,ESTELLINE,57234,0240,-1,656,1,0,0,0,0.15,0,0.15,3772,0,0,0,3772,,,,530,,3546,0,5579,0,0,21,312,1040,0,3796,0,0,2236,23,NO,CI,SO,HAMLIN,791,SD0040,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 2, 0, 0, 0, 0, 0, 0
FSCS     50,GARY PUBLIC LIBRARY,PO BOX 64,GARY,57237,0064,6052725651,300,1,0,0,0,0.3,0,0.3,2898,0,0,0,2898,,,,25,,2861,0,8581,5,15,1,780,2069,20,3807,0,0,1275,0,NO,CI,SO,DEUEL,362,SD0041,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 1, 0, 0, 0,10, 0, 0
FSCS     60,LAKE PRESTON CITY LIBRARY,PO BOX 36,LAKE PRESTON,57249,0036,6058474402,1000,1,0,0,0,0.25,0,0.25,5027,0,0,0,5027,,,,1126,,4452,0,6260,0,0,25,546,1500,60,3925,0,0,834,20,NO,CI,SO,KINGSBURY,1206,SD0042,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0,11,11,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 2, 0, 0, 0, 0, 0, 0
FSCS     86,GRANT COUNTY LIBRARY,207 E PARK AVE,MILBANK,57252,2497,6054326543,8372,1,3,0,0,2,3.5,5.5,126210,0,0,8581,134791,70720,15185,85905,20775,24593,131273,2881,43146,555,892,136,4576,60000,72,125705,0,134,48672,512,NO,CO,MO,GRANT,10098,SD0043,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     44,SISSETON MEMORIAL LIBRARY,PO BOX 289  305 E MAPLE ST,SISSETON,57262,0289,6056987391,2181,1,0,0,0,1,0.6,1.6,51654,0,0,8737,60391,,,,8814,,51644,4685,18718,302,502,78,2080,10000,150,16339,0,376,4137,400,NO,CI,SO,ROBERTS,2631,SD0044,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     37,WAUBAY PUBLIC LIBRARY,PO BOX 446,WAUBAY,57273,0446,6059474954,600,1,0,0,0,0.32,0,0.32,1600,0,0,0,1600,,,,280,,1240,500,15360,129,45,3,676,2600,0,5600,0,20,1600,0,NO,CI,SO,DAY,724,SD0045,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 2, 0, 0, 0, 0, 0, 0
FSCS     78,WEBSTER PUBLIC LIBRARY,800 MAIN STREET,WEBSTER,57274,1494,6053453263,2017,1,0,0,0,1.25,0.5,1.75,38000,0,0,1347,39347,,,,8733,,38356,0,29055,120,218,55,1664,10000,40,21135,0,25,5564,81,NO,CI,SO,DAY,2433,SD0046,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS    107,DEUBROOK COMMUNITY LIBRARY,PO BOX 346,WHITE,57276,0346,6056293201,1200,1,0,0,0,0.87,0,0.87,7296,0,0,1762,9058,,,,860,,8815,0,4551,73,221,69,1500,4750,1338,5150,44,128,3500,55,NO,MJ,SO,BROOKINGS,1447,SD0047,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 2, 0, 5, 5, 0, 0, 0
FSCS     27,MITCHELL PUBLIC LIBRARY,221 N DUFF STREET,MITCHELL,57301,2596,6059966693,13778,1,0,0,1,4,5.35,9.35,293237,0,0,14634,307871,154275,32241,186516,50565,55234,292315,1418,66025,1948,417,125,2835,69539,850,248026,1183,438,82024,4635,NO,CI,SO,DAVISON,16618,SD0049,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     49,ALEXANDRIA PUBLIC LIBRARY,PO BOX 355,ALEXANDRIA,57311,0355,-1,598,1,0,0,0,0.25,0,0.25,5967,0,0,25,5992,,,,2239,,4970,0,9829,177,58,0,520,6336,0,4582,0,11,2471,35,NO,CI,SO,HANSON,721,SD0050,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 2, 0, 0, 0, 0, 0, 0
FSCS     70,ARMOUR PUBLIC LIBRARY,PO BOX 396,ARMOUR,57313,0396,6057242743,860,1,0,0,0,0.3,0,0.3,9200,0,0,135,9335,,,,2000,,9200,0,13000,10,30,41,624,3250,1502,7300,0,48,2800,30,NO,CI,SO,DOUGLAS,1037,SD0051,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 1, 0, 0, 0, 0, 0, 0
FSCS     81,AVON PUBLIC LIBRARY,RR 2   BOX 65,AVON,57315,9117,-1,576,1,0,0,0,0.3,0,0.3,5220,0,0,550,5770,,,,600,,5091,0,8446,6,31,1,520,3872,6,4946,0,0,2424,30,NO,CI,SO,BON HOMME,695,SD0052,SD,46,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     52,CANOVA PUBLIC LIBRARY,PO BOX 181,CANOVA,57321,0181,-1,195,1,0,0,0,0.1,0,0.1,2221,0,0,75,2296,,,,537,,1664,0,5754,151,0,9,-1,950,0,1263,0,0,375,0,NO,CI,SO,MINER,235,SD0054,SD,46,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 2, 0, 0, 0, 0, 0, 0
