STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,CNTY,ZIP,ZIP4,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,POPU_LSA,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,TOTEXPCO,OTHOPEXP,TOTOPEXP,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEN,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,STFTERMS,GPTERMS,PUB_FIPS,CNTYFIPS,YR_SUB,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32,IMP33,IMP34,IMP35,IMP36,IMP37,IMP38,IMP39,IMP40
OH,OH0237,337C,WESTERVILLE PUBLIC LIBRARY,126 S. STATE ST.,WESTERVILLE,FRANKLIN,43081,2095,6148827277,NO,SC,SO,Y,SD1,80139,80139,1,0,0,11,12,32,44,12500,2979132,0,222360,3213992,1332071,385455,1717526,575246,651380,2944152,574062,268056,15748,11165,438,3328,420992,80860,1286691,1225,565,386857,11127,1812,30000,4000,Y,Y,PE,-1,-1,39,049,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,10, 0, 1, 0, 0, 0, 0, 0,20,20
OH,OH0238,338C,PORTER PUBLIC LIBRARY,27333 CENTER RIDGE RD.,WESTLAKE,CUYAHOGA,44145,3947,4408712600,ME,SC,SO,Y,SD1,24496,24496,1,0,0,12,12,35.33,47.33,6345313,1121251,8600,629196,8104360,1371789,266664,1638453,722136,430863,2791452,0,127396,11328,9174,498,3536,335154,66380,725227,991,0,242704,16401,1463,585,21,Y,Y,PE,-1,-1,39,035,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,30,30, 0, 0, 0, 0, 9, 0, 1,18,22, 0, 0, 0,20,20
OH,OH0239,339C,WESTON PUBLIC LIBRARY,13153 MAIN ST.,WESTON,WOOD,43569,M,4196693415,ME,SC,MO,Y,SD1,10062,10062,1,1,0,1,2,6.78,8.78,0,390805,0,27705,418510,156568,35652,192220,66526,60194,318940,48892,79266,303,321,115,4888,15600,2288,91356,612,290,49270,1900,0,0,0,Y,Y,PE,-1,-1,39,173,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OH,OH0240,340C,WICKLIFFE PUBLIC LIBRARY,1713 LINCOLN RD.,WICKLIFFE,LAKE,44092,2499,4409446010,ME,SC,MO,Y,SD1,22825,22825,1,1,0,5.39,6.58,12.12,18.7,310039,818947,0,98180,1227166,514125,122908,637033,214850,133049,984932,63000,91612,9427,5857,273,3588,294424,80392,440754,7056,7798,124770,14888,10268,34694,5,Y,Y,PE,-1,-1,39,085,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OH,OH0241,341C,WILLARD MEMORIAL LIBRARY,6 W. EMERALD ST.,WILLARD,HURON,44890,1498,4199338564,ME,SC,MO,Y,SD1,21676,21676,1,3,0,0,6.58,12.12,18.7,3625,704905,0,25423,733953,286899,67586,354485,136727,244652,735864,2346,76681,1565,4517,234,11648,137800,11908,189070,587,163,46106,2649,1750,1412,1,Y,Y,PE,-1,-1,39,077,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OH,OH0242,342A,WILLOUGHBY-EASTLAKE PUBLIC LIBRARY,24 PUBLIC SQUARE,WILLOUGHBY,LAKE,44094,7854,4409432203,ME,SC,MO,Y,SD1,55243,55243,0,3,0,7.5,8.5,46.25,54.75,344102,1982037,10275,122057,2458471,1078661,256170,1334831,452168,506782,2293781,22460,212793,15375,9599,744,10608,369096,104936,724138,22692,28303,281529,19011,11365,25685,100,Y,Y,PE,-1,-1,39,085,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OH,OH0243,343C,WILMINGTON PUBLIC LIBRARY OF CLINTON COUNTY,268 N. SOUTH ST.,WILMINGTON,CLINTON,45177,1696,9373822417,ME,CO,SO,Y,CO2,19418,19418,1,0,0,2,2,11.93,13.93,0,628569,39884,75560,744013,230130,44385,274515,66945,119935,461395,0,61826,2695,1565,164,3328,107734,4108,155479,55,1557,57417,2080,0,0,52,Y,Y,PE,-1,-1,39,027,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OH,OH0244,344C,MONROE COUNTY DISTRICT LIBRARY,96 HOME AVE.,WOODSFIELD,MONROE,43793,M,6144721954,ME,CO,SO,Y,CO2,15357,15357,1,0,0,1.03,4.05,6.25,10.3,0,510001,0,24054,534055,171127,53800,224927,111239,142017,478183,256576,52000,1100,3200,140,2964,87333,14224,169942,14284,12813,26476,700,0,0,12,Y,Y,PE,-1,-1,39,111,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OH,OH0245,345C,WAYNE COUNTY PUBLIC LIBRARY,304 N. MARKET ST.,WOOSTER,WAYNE,44691,3593,3302620916,ME,CO,MO,Y,CO2,92519,92519,1,5,1,18,21,53.7,74.7,1063075,3321531,0,428020,4812626,2015569,441458,2457027,699415,548651,3705093,423075,333856,30631,12994,525,24648,283036,102336,1114042,30783,28179,507086,11911,37571,148800,190,Y,Y,PE,-1,-1,39,169,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OH,OH0246,346C,WORTHINGTON PUBLIC LIBRARY,805 HARTFORD ST.,WORTHINGTON,FRANKLIN,43085,3112,6146452620,ME,SC,MO,Y,SD1,66348,66348,1,2,0,25,25,63.59,88.59,2783596,2504064,0,883114,6170774,2163299,541235,2704534,1190697,1035427,4930658,334282,385693,24246,14798,392,10920,923936,158756,1267018,3463,2626,380942,24955,48907,234424,791,Y,Y,PE,-1,-1,39,049,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OH,OH0247,347C,GREENE COUNTY DISTRICT LIBRARY,76 E. MARKET,XENIA,GREENE,45385,3109,9373762995,NO,CO,MO,Y,CO2,146607,146607,1,6,0,24,31,77.48,108.48,742415,4835991,0,374889,5953295,2449293,470883,2920176,931654,773388,4625218,620052,479336,28077,23116,498,25480,599575,183040,1968775,3520,2456,777666,27208,43471,1322,45,N,Y,PE,-1,-1,39,057,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OH,OH0248,348C,"YOUNGSTOWN AND MAHONING COUNTY, PL OF",305 WICK AVE.,YOUNGSTOWN,MAHONING,44503,1003,3307448636,ME,NP,MO,Y,OTH,250908,250908,1,18,0,43.23,44.38,112.93,157.3,1021359,9325285,0,621390,10968034,4090533,1194429,5284962,1255346,1286497,7826805,0,687600,14000,34889,412,64220,812240,239044,1863670,690,3877,563640,39319,40258,0,0,Y,Y,PI,-1,-1,39,099,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OH,OH0249,349C,DR. EARL S. SLOAN LIBRARY,2817 SANDUSKY ST.,ZANESFIELD,LOGAN,43360,0116,9375928243,NO,NP,SO,Y,OTH,1803,1803,1,0,0,0,0.73,0.45,1.18,14966,56978,0,6145,78089,,,,9584,,39995,651088,9018,36,146,36,1248,3016,1820,7918,0,0,4509,180,900,0,33,Y,Y,PE,-1,-1,39,091,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,19, 0, 0, 0, 0,20,20
OH,OH0250,350C,MUSKINGUM COUNTY LIBRARY SYSTEM,220 N. FIFTH ST.,ZANESVILLE,MUSKINGUM,43701,3508,7404530391,ME,CO,MO,Y,CO2,84470,84470,1,5,0,8,20,30.91,50.91,0,2829760,0,254910,3084670,1131426,297396,1428822,528889,435572,2393283,0,244086,11765,8255,258,20436,445921,14768,731735,82,2781,204914,10324,3915,0,1,Y,Y,PE,-1,-1,39,119,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OK,OK0001,ADA,ADA - HUGH WARREN MEMORIAL LIBRARY,124 S. RENNIE,ADA,PONTOTOC,74820,5189,4054368124,NO,CI,SO,Y,CI2,15630,15575,1,0,0,3,6,1,7,280399,8096,1250,0,289745,148700,36825,185525,47174,53546,286245,16000,46768,1673,2033,207,3068,88592,9984,122339,920,37,51632,3903,1500,2000,6,Y,Y,PE,-1,-1,40,123,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
OK,OK0002,ALTUS,SOUTHERN PRAIRIE LIBRARY SYSTEM,421 NORTH HUDSON,ALTUS,JACKSON,73521,3605,4054772890,HQ,MJ,MO,Y,MC1,33600,33482,1,2,1,2,7.4,3.3,10.7,427365,29870,17525,15530,490290,250228,51766,301994,47529,150155,499678,75990,58312,868,1047,75,11856,81392,46852,75530,269,274,14604,3285,0,4951,1,Y,Y,PE,0,-1,40,065,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0003,ALVA,ALVA PUBLIC LIBRARY,504 SEVENTH STREET,ALVA,WOODS,73717,2247,4053271833,NO,CI,SO,Y,CI1,5106,5088,1,0,0,0,3,1.8,4.8,137600,2645,2100,10000,152345,77363,5000,82363,26937,40511,149811,2100,56098,242,844,127,2496,21430,16380,61516,79,244,16784,5826,1100,0,4,Y,Y,PE,0,-1,40,151,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0004,ANADARKO,ANADARKO COMMUNITY LIBRARY,215 W BDWY,ANADARKO,CADDO,73005,2807,4052477351,NO,CI,SO,Y,CI1,6588,6565,1,0,0,0,2,3.5,5.5,134017,17242,2820,0,154079,71317,15780,87097,27512,19445,134054,69857,32469,710,527,83,2392,137647,23400,101534,287,216,40614,2328,2126,360,30,Y,Y,PE,0,-1,40,015,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0005,ANTLERS,ANTLERS PUBLIC LIBRARY,202 S HIGH,ANTLERS,PUSHMATAHA,74523,3856,4052985649,NO,CI,SO,Y,CI1,2540,2531,1,0,0,0.2,1,0,1,28000,2750,0,307,31057,,,,2500,,27884,44081,16636,0,0,52,1716,5300,1976,13000,0,61,189,177,0,3284,0,Y,Y,PI,-1,0,40,127,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20
OK,OK0006,ARDMORE,ARDMORE PUBLIC LIBRARY,320 'E' N W,ARDMORE,CARTER,73401,4398,4052238290,NO,CI,SO,Y,CI1,23484,23401,1,0,0,1,7,5,12,462315,12164,850,216221,691550,291518,80493,372011,59632,45189,476832,242098,59842,168,399,190,2808,83084,18512,207317,545,1078,44817,14304,478,5493,0,Y,Y,PE,0,-1,40,019,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0007,ARDMORE,CHICKASAW LIBRARY SYSTEM,601 RAILWAY EXPRESS,ARDMORE,CARTER,73401,2999,4052233164,HQ,MJ,MO,Y,MC1,89100,88786,1,7,1,4,10.2,10.4,20.6,630840,121015,0,67659,819514,384480,85247,469727,64262,193390,727379,115112,141094,2717,2957,238,27612,171856,11128,305150,2646,640,67080,9622,280,4628,0,Y,Y,PE,0,-1,40,019,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0008,BARNSDALL,BARNSDALL - ETHEL BRIGGS MEMORIAL LIBRARY,410 S FIFTH,BARNSDALL,OSAGE,74002,9767,9188472118,NO,CI,SO,Y,CI1,1244,1240,1,0,0,0,0.5,0,0.5,9217,1500,500,0,11217,,,,2771,,10068,0,9757,30,172,4,1040,5659,780,7268,1,4,2318,224,0,669,0,Y,Y,PE,0,-1,40,113,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0009,BARTLESVILLE,BARTLESVILLE PUBLIC LIBRARY,600 S JOHNSTONE,BARTLESVILLE,WASHINGTON,74003,4646,9183375353,NO,CI,SO,Y,CI1,33733,33614,1,0,0,5,6,11.6,17.6,728910,18070,0,114267,861247,378834,88281,467115,159195,207949,834259,6120,89251,2557,3063,265,3380,270622,33956,416419,607,1309,144750,6415,2521,10349,127,Y,Y,PE,0,-1,40,147,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0010,BEAVER,BEAVER COUNTY PIONEER LIBRARY,2ND & DOUGLAS,BEAVER,BEAVER,73932,0579,4056253076,NO,CO,SO,Y,CO1,6000,5979,1,0,0,0,1.5,0.5,2,35857,3108,4708,5775,49448,,,,1699,,47686,0,11626,328,191,12,2340,16864,1664,11578,6,28,2933,1627,197,240,4,Y,Y,PE,0,-1,40,007,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0011,BINGER,BINGER PUBLIC LIBRARY,217 W MAIN,BINGER,CADDO,73009,0202,4056562543,NO,CI,SO,N,CI1,705,703,1,0,0,0,1,0,1,11173,631,1163,3728,16695,,,,2639,,15041,181,7430,91,154,11,1053,3766,581,5648,2,34,1359,205,478,0,9,N,N,NA,0,0,40,015,1999,06,4, 0, 0, 0, 0, 5, 5,11, 5, 5, 5, 5,11,11,99,99,99, 5,99,11, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5,10,10, 0, 1,11, 5, 0, 0, 0, 0, 0
OK,OK0012,BLACKWELL,BLACKWELL PUBLIC LIBRARY,123 WEST PADON,BLACKWELL,KAY,74631,2805,4053631809,NO,CI,SO,Y,CI1,7282,7256,1,0,0,0,2,1.6,3.6,105194,3872,12923,11843,133832,66592,16255,82847,15561,25867,124275,0,34263,1640,141,79,2392,30152,12844,94863,19,154,66127,818,0,8546,0,N,Y,ST,-1,0,40,071,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20
OK,OK0013,BOISE CITY,BOISE CITY - SOUTAR MEMORIAL LIBRARY,102 S. ELLISON,BOISE CITY,CIMARRON,73933,1088,4055442715,NO,CI,SO,Y,CI1,3100,3089,1,0,0,0,0.5,0,0.5,12211,0,0,86,12297,,,,1974,,11599,4205,33061,0,0,5,1040,3301,1300,295,0,25,70,31,0,0,0,Y,Y,PE,0,-1,40,025,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0014,BRISTOW,BRISTOW - MONTFORT & ALLIE B. JONES MEMORIAL,111 W. 7TH AVE,BRISTOW,CREEK,74010,2401,9183676562,NO,CI,SO,Y,CI1,4165,4150,1,0,0,0,1,1.8,2.8,65554,2157,23570,23200,114481,36233,9775,46008,16545,45887,108440,0,28000,450,501,5,2392,25997,6500,41276,45,450,14974,1525,550,252,23,Y,Y,PI,-1,0,40,037,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20
OK,OK0015,BUFFALO,BUFFALO PUBLIC LIBRARY,11 E TURNER,BUFFALO,HARPER,73834,0265,4057352995,NO,CI,SO,Y,CI1,1220,1216,1,0,0,0,0.4,0,0.4,6604,1500,0,2029,10133,,,,1293,,8859,2500,11133,128,210,4,1092,3936,1196,3858,0,44,2077,1009,223,0,38,Y,N,NA,0,0,40,059,1999,06,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OK,OK0016,CARMEN,CARMEN PUBLIC LIBRARY,5TH & MAIN STREET,CARMEN,ALFALFA,73726,0098,4059872301,NO,CI,SO,Y,CI1,406,405,1,0,0,0,0.4,0,0.4,6028,1500,2490,66,10084,,,,301,,8644,2500,4126,4,94,0,780,872,780,1038,4,20,589,292,0,2616,0,Y,Y,PE,0,-1,40,003,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0017,CARNEGIE,CARNEGIE PUBLIC LIBRARY,215 S CARNEGIE,CARNEGIE,CADDO,73015,0009,4056541980,NO,CI,SO,Y,CI1,1582,1576,1,0,0,0,0.3,0,0.3,7500,0,0,1011,8511,,,,1705,,7633,0,8524,48,250,4,520,6551,572,3061,0,18,1367,382,0,0,0,N,N,NA,0,0,40,015,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0, 0, 0
OK,OK0018,CHANDLER,CHANDLER PUBLIC LIBRARY,1021 S MANVEL,CHANDLER,LINCOLN,74834,3853,4052583204,NO,CI,SO,Y,CI1,2659,2650,1,0,0,0,1,0.6,1.6,38607,1500,0,1572,41679,,,,3072,,40815,13660,9340,275,150,4,2496,4932,780,6844,11,14,2781,52,98,130,1,N,Y,PE,0,-1,40,081,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0019,CHELSEA,CHELSEA PUBLIC LIBRARY,618 PINE,CHELSEA,ROGERS,74016,1820,9187893364,NO,CI,SO,Y,CI1,1716,1710,1,0,0,0,0.8,0.2,1,13537,1500,0,2502,17539,,,,272,,18017,0,23128,0,40,2,2080,9720,2080,5828,0,0,3048,828,0,0,0,Y,N,NA,0,0,40,131,1999,06,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OK,OK0020,CHEROKEE,CHEROKEE - CITY COUNTY LIBRARY,602 SOUTH GRAND,CHEROKEE,ALFALFA,73728,3020,4055962366,NO,CO,SO,Y,CO2,6200,6178,1,0,0,0.9,0.9,0,0.9,21242,3211,1250,5339,31042,,,,4284,,29941,0,15651,19,0,14,1820,5774,780,7575,6,320,3375,138,0,3118,0,Y,Y,ST,-1,0,40,003,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20
OK,OK0021,CHICKASHA,CHICKASHA PUBLIC LIBRARY,527 IOWA AVENUE,CHICKASHA,GRADY,73018,3445,4052226075,NO,CI,SO,Y,CI1,15977,15921,1,0,0,1,2,4,6,176557,8276,3180,1250,189263,100276,26351,126627,30640,31765,189032,23469,63861,1868,156,163,2756,43465,19448,146630,91,257,39653,2211,231,0,13,Y,Y,PE,0,-1,40,051,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0023,CLEVELAND,CLEVELAND PUBLIC LIBRARY,111 W DELAWARE,CLEVELAND,PAWNEE,74020,4631,9183582676,NO,CI,SO,Y,CI1,3073,3062,1,0,0,0,1,0.5,1.5,41000,1592,1250,1697,45539,,,,5990,,36708,0,11920,25,0,19,2080,9468,1300,15857,25,140,8375,516,450,740,5,Y,Y,PE,0,-1,40,117,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0024,CLINTON,WESTERN PLAINS LIBRARY SYSTEM,605 AVANT,CLINTON,CUSTER,73601,3996,4053230974,HQ,MJ,MO,Y,MC1,46400,46237,1,7,1,3,11.4,0,11.4,702540,62457,16800,43866,825663,316134,94472,410606,225141,159873,795620,16000,233585,0,0,216,24336,148912,17940,222866,3964,942,80358,3749,0,17429,0,Y,Y,PE,0,-1,40,039,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0025,COWETA,COWETA PUBLIC LIBRARY,101 EAST SYCAMORE,COWETA,WAGONER,74429,2527,9184866532,NO,CI,SO,Y,CI1,6514,6491,1,0,0,0,2,1.8,3.8,91058,3449,2300,4906,101713,58137,14226,72363,15600,11600,99563,8000,24025,328,247,37,2548,25868,3120,45985,238,117,14625,1818,1900,250,5,Y,Y,PE,0,-1,40,145,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0026,CRESCENT,CRESCENT COMMUNITY LIBRARY,205 N. GRAND,CRESCENT,LOGAN,73028,9146,4059693779,NO,CI,SO,Y,CI1,1298,1293,1,0,0,0,1,0,1,19031,1500,2300,0,22831,,,,3181,,18759,0,5863,98,58,18,1820,5438,936,7408,0,9,4372,946,0,4072,0,Y,Y,PE,0,-1,40,083,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
OK,OK0027,CUSHING,CUSHING PUBLIC LIBRARY,215 NORTH STEELE,CUSHING,PAYNE,74023,3319,9182254188,NO,CI,SO,Y,CI1,7186,7161,1,0,0,0,3,1.1,4.1,143565,3722,6100,0,153387,74600,24065,98665,25984,14500,139149,0,41000,250,185,150,3224,20932,780,57919,15,8,46016,3720,6100,3000,0,Y,Y,PE,0,-1,40,119,1999,06,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20, 0
