LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,C_FSCS,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
8000583120,SOUTH HUNTINGTON PUBLIC LIBRARY,2 MELVILLE ROAD,HUNTINGSTON STATI,11746,7699,5165494411,37152,1,0,0,10.06,10.06,30.63,40.69,2015400,11268,0,189017,2215685,1179350,161746,1341096,396941,405142,2143179,0,236226,8230,7040,487,3552,398631,122026,419888,4321,4059,145815,6483,ME,SC,SO,SUFFOLK CO.,Y,135000,47000,33,Y,Y,ST,34634,NY0670,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000583220,ISLIP PUBLIC LIBRARY,71 MONELL AVENUE,ISLIP,11751,3999,5165815933,18264,1,0,0,8.58,8.58,17.94,26.52,1377543,5237,0,106165,1488945,732631,113642,846273,278268,363491,1488032,31719,150751,6430,2329,592,3448,225550,30964,201786,2534,2266,87285,12184,ME,SC,SO,SUFFOLK CO.,Y,12487,12874,43,Y,Y,ST,17026,NY0671,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000583610,LINDENHURST MEMORIAL LIBRARY,ONE LEE AVENUE,LINDENHURST,11757,5399,5169577755,40548,1,0,0,8.75,8.75,26.86,35.61,2263034,14853,0,131602,2409489,1190478,323826,1514304,328475,517845,2360624,8946,195963,4262,5055,1283,3516,308216,28102,404739,1750,2171,120053,10609,ME,SC,SO,SUFFOLK CO.,Y,54945,23578,189,Y,Y,PE,37800,NY0672,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000583980,MATTITUCK-LAUREL LIBRARY,MAIN ROAD PO BOX 1437,MATTITUCK,11952,0991,5162984134,5380,1,0,0,1.14,4.2,7.88,12.08,404271,15878,0,21437,441586,255051,28098,283149,67726,61597,412472,12142,44671,1991,2921,130,3016,105300,6674,104608,1461,1432,25098,450,ME,NP,SO,SUFFOLK CO.,Y,4200,4000,33,Y,Y,PE,5015,NY0673,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000584055,LONGWOOD PUBLIC LIBRARY,800 MIDDLE COUNTRY ROAD,MIDDLE ISLAND,11953,2521,5169246400,51379,1,0,0,19.25,19.25,36.75,56,2791052,14732,0,105318,2911102,1377292,266028,1643320,503089,659813,2806222,0,167719,8498,11788,530,3556,381845,57162,739604,3987,3815,296594,21013,ME,SC,SO,SUFFOLK CO.,Y,40000,218129,351,Y,Y,PE,47897,NY0674,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000584195,MONTAUK LIBRARY,MONTAUK HIGHWAY PO BOX 700,MONTAUK,11954,0500,5166683377,3001,1,0,0,0,0.88,2.63,3.51,166983,1388,0,14730,183101,77165,8486,85651,17547,92699,195897,712,23473,420,1060,79,2080,44861,1704,42826,279,1134,11086,1501,ME,SC,SO,SUFFOLK CO.,Y,740,0,15,Y,Y,ST,2798,NY0675,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000584580,NORTH BABYLON PUBLIC LIBRARY,815 DEER PARK AVENUE,NORTH BABYLON,11703,3812,5166694020,30767,1,0,0,7.79,7.79,19.51,27.3,1447475,18649,0,73011,1539135,910278,180240,1090518,178201,313225,1581944,5566,142020,4496,4466,320,3536,193060,17667,259591,481,1024,65494,7245,ME,SC,SO,SUFFOLK CO.,Y,2399,999,20,N,Y,PE,28682,NY0676,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000584670,NORTHPORT-EAST NORTHPORT P L,151 LAUREL AVENUE,NORTHPORT,11768,3195,5162616930,36499,1,1,0,20.13,20.13,41.13,61.26,3686410,11590,0,100735,3798735,2255172,478967,2734139,450340,650371,3834850,44175,223723,7342,9359,849,7232,448311,87684,515126,4326,5338,164840,11995,ME,SC,MO,SUFFOLK CO.,Y,17274,72273,559,Y,Y,PE,34025,NY0677,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000584970,PATCHOGUE-MEDFORD LIBRARY,54-60 EAST MAIN STREET,PATCHOGUE,11772,  -1,5166544700,47290,1,0,0,18.81,21.26,59.76,81.02,4377965,331809,0,129559,4839333,2863831,450441,3314272,700130,516237,4530639,105896,339094,29380,6949,6692,3530,861794,103409,646530,23578,1405,244926,13774,ME,SC,SO,SUFFOLK CO.,Y,87894,150984,170,Y,Y,PE,44085,NY0678,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000585290,PORT JEFFERSON FREE LIBRARY,100 THOMPSON STREET,PORT JEFFERSON,11777,1897,5164730022,7562,1,0,0,6.65,6.65,15.93,22.58,1626527,2168,0,74391,1703086,879677,157533,1037210,217304,274461,1528975,28300,113302,6727,5343,337,3442,353479,26477,261577,2476,3025,81139,5169,ME,NP,SO,SUFFOLK CO.,Y,20000,40000,10,Y,Y,ST,7049,NY0679,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000585300,COMSEWOGUE PUBLIC LIBRARY,170 TERRYVILLE ROAD,PORT JEFFERSON ST,11776,1330,5169281212,20139,1,0,0,8.75,8.75,24.06,32.81,2506317,5775,0,119433,2631525,1195781,259963,1455744,353283,842170,2651197,420275,162058,12479,16379,712,3069,337418,51700,495773,2180,2922,167714,5753,ME,SC,SO,SUFFOLK CO.,Y,20976,146031,0,Y,Y,PE,18774,NY0680,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000585430,QUOGUE LIBRARY,90 QUOGOE STREET PO BOX 5036,QUOGUE,11959,5036,5166534224,947,1,0,0,0,0.53,1.31,1.84,76098,1388,0,4109,81595,,,,15328,,77111,0,28088,391,48,14,1040,7553,1630,10619,144,277,3162,303,ME,NP,SO,SUFFOLK CO.,Y,500,0,6,Y,Y,PE,883,NY0681,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000585600,RIVERHEAD FREE LIBRARY,330 COURT STREET,RIVERHEAD,11901,2885,5167273228,27031,1,0,0,7.7,8.49,23.98,32.47,1302735,8252,24807,113922,1449716,775525,131415,906940,167060,272967,1346967,28216,146746,4164,3297,897,3744,207403,39162,228256,1419,2725,57831,14943,ME,NP,SO,SUFFOLK CO.,Y,20030,30041,49,Y,Y,PE,25199,NY0682,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000585790,JOHN JERMAIN MEMORIAL LIBRARY,MAIN STREET BOX 569,SAG HARBOR,11963,0013,5167250049,5317,1,0,0,0.88,0.88,4.03,4.91,276200,1879,0,70834,348913,129087,18207,147294,36947,59387,243628,171328,33280,794,1276,104,2392,66000,7100,70032,173,1371,6407,350,ME,NP,SO,SUFFOLK CO.,Y,3000,1000,10,Y,Y,PE,4957,NY0683,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000585900,SAYVILLE LIBRARY,11 COLLINS AVENUE,SAYVILLE,11782,3199,5165894440,18131,1,0,0,4.81,4.81,15.31,20.12,1073700,5331,0,45257,1124288,634877,138686,773563,157402,184447,1115412,48292,110997,2771,4711,226,3250,194310,23852,271635,345,1012,69224,5990,ME,SC,SO,SUFFOLK CO.,Y,3250,7460,130,Y,Y,PI,16902,NY0684,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000586020,EMMA S CLARK MEMORIAL LIBRARY,120 MAIN STREET,SETAUKET,11733,2868,5169414080,42168,1,0,0,8.93,8.93,30.28,39.21,2114546,12092,0,157941,2284579,1185533,145162,1330695,386570,412681,2129946,35787,174723,8142,6462,349,3574,326484,72177,581175,1553,2609,203975,6606,ME,NP,SO,SUFFOLK CO.,Y,31000,3100,177,Y,Y,ST,39310,NY0685,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000586040,SHELTER ISLAND P L SOCIETY,37 N. FERRY ROAD,SHELTER ISLAND,11964,  -1,5167490042,2263,1,0,0,0,1.49,1.4,2.89,65000,0,0,77787,142787,61047,12101,73148,22136,25997,121281,9536,31289,653,517,59,2114,28561,6321,30558,73,1211,4024,780,ME,NP,SO,SUFFOLK CO.,Y,284,525,22,Y,Y,ST,2110,NY0686,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000586075,MASTICS-MORICHES-SHIRLEY COMMUNITY LIBRARY,425 WILLIAM FLOYD PARKWAY STE 301,SHIRLEY,11967,3492,5163991511,41451,1,0,0,14.44,14.44,53.81,68.25,3757676,11886,33592,168131,3971285,1945388,304461,2249849,483067,912485,3645401,934451,311179,11542,19497,536,3328,496476,28594,648835,4228,5297,337394,27248,ME,SC,SO,SUFFOLK CO.,Y,39000,81300,518,Y,Y,PE,38642,NY0687,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000586080,SHOREHAM-WADING RIVER P L,250 ROUTE 25A,SHOREHAM,11786,9697,5169294488,8879,1,0,0,7.7,7.7,18.46,26.16,1983958,2546,0,230952,2217456,1044621,215646,1260267,246845,1737824,3244936,8781,92125,6155,5181,407,3368,237216,23488,337628,1839,4197,134713,11095,ME,SC,SO,SUFFOLK CO.,Y,43137,26886,72,Y,Y,PE,8277,NY0688,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000586130,THE SMITHTOWN LIBRARY,1 NORTH COUNTRY ROAD,SMITHTOWN,11787,2143,5162652072,113406,1,3,0,35,35.88,112,147.88,5478335,34387,0,231928,5744650,3324056,1238538,4562594,428772,639815,5631181,50067,357570,11681,8155,1723,11152,599650,156537,899056,8354,9473,310029,37496,ME,CI,MO,SUFFOLK CO.,Y,0,103625,214,Y,Y,PE,105720,NY0689,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000586200,ROGERS MEMORIAL LIBRARY,9 JOBS LANE,SOUTHAMPTON,11968,4832,5162830774,12170,1,0,0,3.15,3.85,15.75,19.6,973757,3490,0,89928,1067175,596921,135427,732348,140332,177234,1049914,14049,86255,3640,3924,285,3160,148185,10560,185489,381,1121,50898,5028,ME,NP,SO,SUFFOLK CO.,Y,10018,23494,58,Y,Y,PE,11345,NY0690,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000586210,SOUTHOLD FREE LIBRARY,53705 MAIN ROAD,SOUTHOLD,11971,0697,5167652077,5906,1,0,0,1.75,1.75,5.43,7.18,301000,1879,0,21289,324168,166000,22187,188187,57269,62142,307598,0,30238,999,1426,80,2769,41647,6588,87127,100,1087,21601,4592,ME,NP,SO,SUFFOLK CO.,Y,1300,6000,42,Y,Y,PI,5506,NY0691,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000586925,WEST BABYLON PUBLIC LIBRARY,211 ROUTE 109,WEST BABYLON,11704,6211,5166695445,26857,1,0,0,8.75,8.75,14,22.75,1218663,21452,0,76184,1316299,645570,100586,746156,199627,262144,1207927,89530,77209,3739,2714,613,2992,142495,11714,234451,1669,2114,70105,2330,ME,SC,SO,SUFFOLK CO.,Y,5000,500,165,Y,Y,PE,25037,NY0692,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000586960,WEST ISLIP PUBLIC LIBRARY,3 HIGBIE LANE,WEST ISLIP,11795,3999,5166617080,28598,1,0,0,8.93,9.19,24.68,33.87,1736951,9732,0,151700,1898383,1148354,235077,1383431,264122,282828,1930381,13491,162560,6632,6850,498,3008,281430,14806,313634,1473,1963,99243,9158,ME,SC,SO,SUFFOLK CO.,Y,3930,89726,46,Y,Y,PE,26660,NY0693,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000587040,WESTHAMPTON FREE LIBRARY,7 LIBRARY AVENUE,WESTHAMPTON BEACH,11978,2633,5162883335,4111,1,0,0,1.75,4.99,10.06,15.05,525608,1879,0,62740,590227,302449,52926,355375,56649,74691,486715,17543,38367,2810,530,122,3536,30210,10770,142312,550,2394,29344,5348,ME,NP,SO,SUFFOLK CO.,Y,7580,25000,55,Y,Y,PE,3832,NY0694,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000587205,WYANDANCH PUBLIC LIBRARY,14 SOUTH 20TH STREET,WYANDANCH,11798,  -1,5166434848,9144,1,0,0,2.63,2.63,3.59,6.22,246903,5122,0,9076,261101,169638,29536,199174,46035,131681,376890,11785,54506,878,568,168,2912,46488,16484,27418,37,191,13652,6460,ME,SC,SO,SUFFOLK CO.,Y,0,0,0,Y,Y,PE,8524,NY0695,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400010060,ALBANY PUBLIC LIBRARY,161 WASHINGTON AVENUE,ALBANY,12210,2398,5184493380,100031,1,4,0,15.61,15.61,37.89,53.5,2996275,191327,17257,196786,3401645,1343295,324984,1668279,334748,1367729,3370756,32173,437691,14356,5608,1073,11280,416537,122049,721081,7421,2270,151993,14902,ME,NP,MO,ALBANY CO.,Y,9300,0,74,Y,Y,ST,93252,NY0697,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400010150,ALTAMONT FREE LIBRARY,105 PARK STREET P O BOX  662,ALTAMONT,12009,0662,5188617239,1519,1,0,0,0.88,0.88,0.53,1.41,46200,1988,0,8610,56798,,,,8451,,52465,0,12024,135,278,49,2186,20073,1512,23910,17,507,10718,1012,ME,NP,SO,ALBANY CO.,Y,0,0,44,Y,N,,1416,NY0698,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400010650,BERNE PUBLIC LIBRARY,HELDEBERG TRAIL BOX 209,BERNE,12023,  -1,5188721246,3053,1,0,0,0.5,0.5,0.51,1.01,10350,1388,806,1603,14147,,,,2441,,9715,2150,12639,28,56,18,1040,4153,3190,30805,16,1766,14382,503,ME,CI,SO,ALBANY CO.,Y,0,0,10,Y,N,,2846,NY0699,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400011475,COHOES PUBLIC LIBRARY,169 MOHAWK STREET,COHOES,12047,3095,5182352570,16825,1,0,0,0.75,0.75,3.98,4.73,176351,4825,0,8328,189504,124175,0,124175,36916,25856,186947,0,39331,2752,575,84,2858,20100,4501,60229,661,350,13343,1448,ME,CI,SO,ALBANY CO.,Y,5182,4524,4,Y,N,,15685,NY0700,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400011510,WILLIAM K SANFORD TOWN LIBRARY,629 ALBANY SHAKER ROAD,LOUDONVILLE,12211,1196,5184589274,76497,1,0,0,7.53,10.96,20.54,31.5,1680000,24052,500,145338,1849890,1015103,245634,1260737,202187,96914,1559838,120637,153605,2939,2340,333,3540,397220,48950,521009,605,1501,211858,10967,ME,CI,SO,ALBANY CO.,Y,9940,3000,15,Y,Y,PE,71313,NY0701,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400011730,BETHLEHEM PUBLIC LIBRARY,451 DELAWARE AVENUE,DELMAR,12054,  -1,5184399314,23316,1,0,0,13.13,13.13,27.56,40.69,1981608,26482,0,188647,2196737,1279207,247370,1526577,227790,305434,2059801,5261,145817,8194,3432,403,3652,340600,64593,532308,3012,2553,177561,13083,ME,SC,SO,ALBANY CO.,Y,20515,46239,24,Y,Y,PI,21736,NY0702,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400012700,GUILDERLAND PUBLIC LIBRARY,2228  WESTERN AVENUE,GUILDERLAND,12084,9701,5184562400,28678,1,0,0,7.88,7.88,18.11,25.99,936407,8223,0,75180,1019810,488789,55264,544053,200345,303368,1047766,0,81770,5243,2576,206,3144,190840,49544,352462,1310,3200,112053,8067,ME,SC,SO,ALBANY CO.,Y,13072,1110,962,Y,N,,26734,NY0703,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400014030,MENANDS PUBLIC LIBRARY,4 NORTH LYON AVENUE,MENANDS,12204,2203,5184634035,3696,1,0,0,0,0.48,0,0.48,43796,1388,0,4212,49396,,,,5573,,41275,0,12603,102,220,12,988,4545,77,7523,3,531,1411,402,ME,SC,SO,ALBANY CO.,Y,0,0,0,N,N,,3446,NY0704,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400015470,RCS COMMUNITY LIBRARY,106 MAIN STREET,RAVENA,12143,1702,5187562053,14671,1,0,0,0.94,0.94,1.78,2.72,100902,4207,0,9791,114900,50353,5573,55926,13909,23187,93022,6536,17490,154,112,20,2488,9668,1017,16822,5,282,7677,754,ME,SC,SO,ALBANY CO.,Y,200,5246,10,Y,N,,13677,NY0705,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400015530,RENSSELAERVILLE LIBRARY,"MAIN STREET, PO BOX 188",RENSSELAERVILLE,12147,0188,5187973949,1990,1,0,0,0,0.6,0.23,0.83,13000,23333,0,44159,80492,,,,3672,,43633,44887,11180,80,483,57,1196,11184,3419,14187,5,253,6310,661,ME,NP,SO,ALBANY CO.,Y,0,500,6,Y,N,,1855,NY0706,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400016680,VOORHEESVILLE CENTRAL SCHOOL DISTRICT PUBLIC,51 SCHOOL ROAD,VOORHEESVILLE,12186,9615,5187652791,7241,1,0,0,4.88,4.88,7.41,12.29,403851,5464,0,34108,443423,258809,42348,301157,71522,80812,453491,12510,38308,1997,647,270,3148,67132,8529,105309,1723,1855,42272,5507,ME,SC,SO,ALBANY CO.,Y,5200,9000,16,Y,Y,PI,6750,NY0707,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400016860,WATERVLIET PUBLIC LIBRARY,1501 BROADWAY,WATERVLIET,12189,2809,5182744471,11061,1,0,0,0.8,0.8,0.15,0.95,24269,3172,0,8284,35725,,,,5886,,31305,0,13716,35,157,27,1854,2431,747,9406,2,217,4008,533,ME,NP,SO,ALBANY CO.,Y,150,0,12,Y,Y,PI,10311,NY0708,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400017015,TOWN OF WESTERLO PUBLIC LIBRARY,COR OF RT 143 & CTY RT 1,WESTERLO,12193,0267,5187973415,3325,1,0,0,0,0.75,0.19,0.94,20000,1388,0,5467,26855,,,,3617,,25750,0,8234,112,457,21,1300,8036,344,12347,8,169,6550,284,ME,CI,SO,ALBANY CO.,Y,0,0,15,Y,N,,3100,NY0709,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400490640,BERLIN FREE TOWN LIBRARY,"MAIN STREET,WHITEHOUSE MEMORIAL BLD",BERLIN,12022,0466,5186582231,1929,1,0,0,0,0.3,0.55,0.85,4800,1388,0,22571,28759,,,,4015,,33581,0,10638,90,320,32,1000,5450,400,14440,12,1061,5995,221,ME,NP,SO,RENSSELAER CO.,Y,0,50,0,Y,N,,1798,NY0710,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400491135,CASTLETON PUBLIC LIBRARY,85 SOUTH MAIN STREET,CASTLETON-ON-HUDS,12033,1207,5187322211,1491,1,0,0,0.33,0.33,0.22,0.55,15600,1388,0,4089,21077,,,,3504,,17163,0,10444,85,51,15,936,1978,905,14631,4,117,6645,498,ME,CI,SO,RENSSELAER CO.,Y,0,0,23,N,N,,1390,NY0711,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400491890,EAST GREENBUSH COMMUNITY LIBRARY,225 COLUMBIA TURNPIKE,RENSSELAER,12144,4104,5184777476,14076,1,0,0,2.89,3.32,4.17,7.49,284834,4037,14905,43282,347058,163124,19875,182999,52913,90156,326068,7056,40258,1638,1419,120,3100,105037,16013,175062,757,2684,66579,1602,ME,SD,SO,RENSSELAER CO.,Y,2645,180,56,Y,Y,PI,13122,NY0712,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8400492570,GRAFTON COMMUNITY LIBRARY,2455 NY 2,GRAFTON,12082,  -1,5182790580,1917,1,0,0,0,0.38,0.04,0.42,12580,1888,149,4452,19069,,,,3045,,35929,500,6490,22,61,8,780,3410,161,7008,14,458,3688,215,ME,NP,SO,RENSSELAER CO.,Y,0,0,27,Y,N,,1787,NY0713,NY,36,97,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
