STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,CNTY,ZIP,ZIP4,PHONE,C_OUT_TY,C_MSA,SQ_FEET,L_NUM_BM,PUB_FIPS,CNTYFIPS,YR_SUB,IMP1,IMP2
OH,OH0081,004,181BK,FINDLAY HANCOCK CNTY DIST PUBLIC LIBRARY,206 BROADWAY,FINDLAY,HANCOCK,45840,3382,4194221712,BS,NO,-3,1,39,063,2003,0,0
OH,OH0082,002,OH0082-002,FOREST-JACKSON PUBLIC LIBRARY,122 E. LIMA ST.,FOREST,HARDIN,45843,1115,4192732400,CE,NO,5000,0,39,065,2003,0,0
OH,OH0083,002,OH0083-002,FORT RECOVERY PUBLIC LIBRARY,113 N WAYNE ST.,FORT RECOVERY,MERCER,45846,9802,4193752869,CE,NO,3829,0,39,107,2003,0,0
OH,OH0084,002,OH0084-002,KAUBISCH MEMORIAL PUBLIC LIBRARY,205 PERRY ST.,FOSTORIA,SENECA,44830,2265,4194352813,CE,NO,23172,0,39,147,2003,0,0
OH,OH0085,002,OH0085-002,FRANKLIN PUBLIC LIBRARY,400 ANDERSON ST.,FRANKLIN,WARREN,45005,2494,5137462896,CE,NC,24800,0,39,165,2003,0,0
OH,OH0085,003,185B01,SPRINGBORO BRANCH,125 PARK LANE,SPRINGBORO,WARREN,45066,9801,5137483200,BR,NC,8000,0,39,165,2003,0,0
OH,OH0086,002,OH0086-002,BIRCHARD PUBLIC LIBRARY OF SANDUSKY COUNTY,423 CROGHAN ST.,FREMONT,SANDUSKY,43420,2499,4193347101,CE,NO,31400,0,39,143,2003,0,0
OH,OH0086,003,186B01,GIBSONBURG BRANCH LIBRARY,100 N. WEBSTER ST.,GIBSONBURG,SANDUSKY,43431,1328,4196372173,BR,NO,-1,0,39,143,2003,0,20
OH,OH0086,004,186B02,GREEN SPRINGS BRANCH LIBRARY,217 N. BROADWAY,GREEN SPRINGS,SENECA,44836,9632,4196392014,BR,NO,-1,0,39,147,2003,0,20
OH,OH0086,005,186B03,WOODVILLE BRANCH LIBRARY,101 E. MAIN ST.,WOODVILLE,SANDUSKY,43469,1208,4198492744,BR,NO,-1,0,39,143,2003,0,20
OH,OH0086,007,186BS1,BIRCHARD PUBLIC LIBRARY OF SANDUSKY COUNTY,423 CROGHAN ST,FREMONT,SANDUSKY,43420,2499,4193347101,BS,NO,-3,1,39,143,2003,0,0
OH,OH0087,002,OH0087-002,GALION PUBLIC LIBRARY ASSOCIATION,123 N. MARKET ST.,GALION,CRAWFORD,44833,1979,4194683203,CE,NO,13100,0,39,033,2003,0,0
OH,OH0088,002,OH0088-002,DR. SAMUEL L. BOSSARD MEMORIAL LIBRARY,642 SECOND AVE.,GALLIPOLIS,GALLIA,45631,1220,6144467323,CE,NO,12000,0,39,053,2003,0,0
OH,OH0088,003,188BK,DR. SAMUEL L. BOSSARD MEMORIAL LIBRARY,642 SECOND AVE.,GALLIPOLIS,GALLIA,45631,1220,6144467323,BS,NO,-3,2,39,053,2003,0,0
OH,OH0089,002,OH0089-002,PORTAGE COUNTY DISTRICT LIBRARY,10482 SOUTH ST.,GARRETTSVILLE,PORTAGE,44234,1116,2165274378,CE,NC,7400,0,39,133,2003,0,0
OH,OH0089,003,189B01,AURORA MEMORIAL BRANCH LIBRARY,115 E. PIONEER TRAIL,AURORA,PORTAGE,44202,9315,2165626502,BR,NC,10000,0,39,133,2003,0,0
OH,OH0089,004,189B02,RANDOLPH BRANCH LIBRARY,1639 SR 44,RANDOLPH,PORTAGE,44265,0368,2163257003,BR,NC,1000,0,39,133,2003,0,0
OH,OH0089,005,189B03,STREETSBORO BRANCH LIBRARY,8990 KIRBY RD,STREETSBORO,PORTAGE,44241,1723,2166264458,BR,NC,6000,0,39,133,2003,0,0
OH,OH0089,006,189B04,WINDHAM BRANCH LIBRARY,9647 E. CENTER ST.,WINDHAM,PORTAGE,44288,1050,2163263145,BR,NC,2000,0,39,133,2003,0,0
OH,OH0089,007,189BK,PORTAGE COUNTY DISTRICT LIBRARY,6813 WAKEFIELD RD.,GARRETTSVILLE,PORTAGE,44234,1116,2165274378,BS,NC,-3,1,39,133,2003,0,0
OH,OH0089,008,OH0089-008,GARRETTSVILLE BRANCH,10482 SOUTH ST,GARRETTSVILLE,PORTAGE,44231,1116,3305274378,BR,NO,8000,0,39,133,2003,0,0
OH,OH0089,009,OH0089-009,BRIMFIELD BRANCH,"BRIMFIELD PLAZA, 4604 SR 43",KENT,PORTAGE,44240,M,3306775082,BR,NO,2000,0,39,133,2003,0,0
OH,OH0090,002,OH0090-002,MARY P. SHELTON PUBLIC LIBRARY,200 W. GRANT AVE.,GEORGETOWN,BROWN,45121,1299,5133783197,CE,NO,5000,0,39,015,2003,0,0
OH,OH0090,003,OH0090-003,MT ORAB BRANCH,623 S HIGH ST,MT ORAB,BROWN,45154,M,9374441414,BR,NO,7000,0,39,015,2003,0,0
OH,OH0090,004,OH0090-004,FAYETTEVILLE-PERRY BRANCH,406 N EAST ST,FAYETTEVILLE,BROWN,45118,M,9378752665,BR,NO,21200,0,39,015,2003,0,0
OH,OH0090,005,OH0090-005,SARDINIA BRANCH,13309 PURDY RD,SARDINIA,BROWN,45171,M,9374461565,BR,NO,4000,0,39,015,2003,0,0
OH,OH0091,002,OH0091-002,GERMANTOWN PUBLIC LIBRARY,51 N. PLUM ST.,GERMANTOWN,MONTGOMERY,45327,1357,5138554001,CE,NC,10546,0,39,113,2003,0,0
OH,OH0092,002,OH0092-002,GIRARD FREE LIBRARY,105 E. PROSPECT ST.,GIRARD,TRUMBULL,44420,1899,2165452508,CE,NC,16200,0,39,155,2003,0,0
OH,OH0093,002,OH0093-002,GNADENHUTTENP.L./INDIAN VALLEY SCHOOL DIST.,160 N. WALNUT ST.,GNADENHUTTEN,TUSCARAWAS,44629,0216,6142549224,CE,NO,5200,0,39,157,2003,0,0
OH,OH0094,002,OH0094-002,GRAFTON/MIDVIEW PUBLIC LIBRARY,983 MAIN ST.,GRAFTON,LORAIN,44044,1492,2169263317,CE,NC,8550,0,39,093,2003,0,0
OH,OH0095,002,OH0095-002,GRANDVIEW HEIGHTS PUBLIC LIBRARY,1685 W. FIRST AVE.,GRANDVIEW HTS.,FRANKLIN,43212,3399,6144862951,CE,NC,40000,0,39,049,2003,0,0
OH,OH0096,002,OH0096-002,GRANVILLE PUBLIC LIBRARY,217 E. BROADWAY,GRANVILLE,LICKING,43023,1398,6145870196,CE,NC,13300,0,39,089,2003,0,0
OH,OH0097,002,OH0097-002,MARION LAWRENCE MEMORIAL LIBRARY,FRANKLIN STREET,GRATIS,PREBLE,45330,4290,5137873502,CE,NO,1579,0,39,135,2003,0,0
OH,OH0098,002,OH0098-002,GREENVILLE PUBLIC LIBRARY,520 SYCAMORE ST.,GREENVILLE,DARKE,45331,1438,5135483915,CE,NO,10213,0,39,037,2003,0,0
OH,OH0098,003,198BK,GREENVILLE PUBLIC LIBRARY,520 SYCAMORE ST.,GREENVILLE,DARKE,45331,1438,5135483915,BS,NO,-3,1,39,037,2003,0,0
OH,OH0099,003,199C,GROVE CITY PUBLIC LIBRARY,3359 PARK ST.,GROVE CITY,FRANKLIN,43123,2699,6148756716,BR,NC,24248,0,39,049,2003,0,0
OH,OH0099,005,199B02,WESTLAND AREA BRANCH LIBRARY,4740 W. BROAD ST.,COLUMBUS,FRANKLIN,43228,1693,6148781301,BR,CC,21500,0,39,049,2003,0,0
OH,OH0100,002,OH0100-002,LANE PUBLIC LIBRARY,300 N. THIRD ST.,HAMILTON,BUTLER,45011,1692,5138947156,CE,CC,9927,0,39,017,2003,0,0
OH,OH0100,004,200B02,FAIRFIELD LANE BRANCH LIBRARY,701 WESSEL DR.,FAIRFIELD,BUTLER,45014,3682,5138583238,BR,NC,25000,0,39,017,2003,0,0
OH,OH0100,005,200B03,LINDENWALD BRANCH LIBRARY,2121 PLEASANT AVE.,HAMILTON,BUTLER,45015,1132,5138934691,BR,CC,-1,0,39,017,2003,0,20
OH,OH0100,006,18000,OXFORD BRANCH LIBRARY,15 S. COLLEGE AVE.,OXFORD,BUTLER,45056,1791,5135237531,BR,NC,18000,0,39,017,2003,0,0
OH,OH0100,007,200BK,LANE PUBLIC LIBRARY,300 N. THIRD ST.,HAMILTON,BUTLER,45011,1692,5138947156,BS,CC,-3,2,39,017,2003,0,0
OH,OH0101,002,OH0101-002,HIGHLAND COUNTY DISTRICT LIBRARY,10 WILLETTSVILLE PIKE,HILLSBORO,HIGHLAND,45133,8524,5133933114,CE,NO,7496,0,39,071,2003,0,0
OH,OH0101,003,201B01,GREENFIELD BRANCH LIBRARY,134 E. JEFFERSON ST.,GREENFIELD,HIGHLAND,45123,1365,5139813772,BR,NO,2652,0,39,071,2003,0,0
OH,OH0101,004,201B02,LEESBURG BRANCH LIBRARY,20 E. MAIN,LEESBURG,HIGHLAND,45135,9601,5137807295,BR,NO,4500,0,39,071,2003,0,0
OH,OH0101,005,201B03,LYNCHBURG BRANCH LIBRARY,131 S. MAIN,LYNCHBURG,HIGHLAND,45142,9801,5133642511,BR,NO,3024,0,39,071,2003,0,0
OH,OH0101,006,OH0101-006,HIGHLAND COUNTY DISTRICT LIBRARY,10 WILLETTSVILLE PIKE,HILLSBORO,HIGHLAND,45133,8524,5138947156,BS,NO,-3,1,39,071,2003,0,0
OH,OH0102,002,OH0102-002,HOLGATE COMMUNITY LIBRARY,136 WILHELM,HOLGATE,HENRY,43527,9724,4192647965,CE,NO,3060,0,39,069,2003,0,0
OH,OH0103,002,OH0103-002,HOMER PUBLIC LIBRARY,385 SOUTH ST. N.W.,HOMER,LICKING,43027,M,6148922020,CE,NC,7800,0,39,089,2003,0,0
OH,OH0104,002,OH0104-002,HUBBARD PUBLIC LIBRARY,436 W. LIBERTY ST.,HUBBARD,TRUMBULL,44425,1793,2165343512,CE,NC,18344,0,39,155,2003,0,0
OH,OH0105,002,OH0105-002,HUDSON LIBRARY AND HISTORICAL SOCIETY,22 AURORA ST.,HUDSON,SUMMIT,44236,2947,2166536658,CE,NC,18683,0,39,153,2003,0,0
OH,OH0106,002,OH0106-002,HURON PUBLIC LIBRARY,333 WILLIAMS ST.,HURON,ERIE,44839,1640,4194335009,CE,NO,22202,0,39,043,2003,0,0
OH,OH0107,002,OH0107-002,BRIGGS LAWRENCE COUNTY PUBLIC LIBRARY,321 S. 4TH ST.,IRONTON,LAWRENCE,45638,1613,6145321124,CE,NC,14600,0,39,087,2003,0,0
OH,OH0107,003,207B01,CHESAPEAKE BRANCH,P.O. BOX 89,CHESAPEAKE,LAWRENCE,45619,0089,6148673390,BR,NC,3063,0,39,087,2003,0,0
OH,OH0107,004,207B02,EASTERN BRANCH,410 ELIZABETH ST.,PROCTORVILLE,LAWRENCE,45669,M,6148866697,BR,NO,5523,0,39,087,2003,0,0
OH,OH0107,005,207B03,SOUTHERN BRANCH LIBRARY,317 SOLIDA RD.,SOUTH POINT,LAWRENCE,45680,9431,6143772288,BR,NO,7133,0,39,087,2003,0,0
OH,OH0107,006,207BK1,BRIGGS LAWRENCE COUNTY PUBLIC LIBRARY,321 S 4TH ST,IRONTON,LAWRENCE,45638,1613,6145321124,BS,NO,-3,1,39,087,2003,0,0
OH,OH0107,007,OH0107-007,NORTHERN BRANCH,148600 ST 141,WILLOW WOOD,LAWRENCE,45696,M,7406432086,BR,NO,2500,0,39,087,2003,0,0
OH,OH0108,002,OH0108-002,JACKSON CITY LIBRARY,21 BROADWAY ST.,JACKSON,JACKSON,45640,1695,6142864111,CE,NO,10269,0,39,079,2003,0,0
OH,OH0109,002,OH0109-002,HENDERSON MEMORIAL LIBRARY ASSOC.,54 E. JEFFERSON ST.,JEFFERSON,ASHTABULA,44047,1198,2165763761,CE,NO,5270,0,39,007,2003,0,0
OH,OH0110,002,OH0110-002,KENT FREE LIBRARY,312 W. MAIN ST.,KENT,PORTAGE,44240,2493,2166734414,CE,NC,17654,0,39,133,2003,0,0
OH,OH0111,002,OH0111-002,MARY LOU JOHNSON-HARDIN CNTY PL,325 E. COLUMBUS ST.,KENTON,HARDIN,44326,1546,4196732278,CE,NO,18000,0,39,065,2003,0,0
OH,OH0112,002,OH0112-002,KINGSVILLE PUBLIC LIBRARY,ACADEMY ST.,KINGSVILLE,ASHTABULA,44048,0057,2162240239,CE,NO,2945,0,39,007,2003,0,0
OH,OH0113,002,OH0113-002,KINSMAN FREE PUBLIC LIBRARY,6420 CHURCH ST.,KINSMAN,TRUMBULL,44428,9702,2168762461,CE,NC,10926,0,39,155,2003,0,0
OH,OH0114,002,OH0114-002,KIRTLAND PUBLIC LIBRARY,9258 CHILLICOTHE RD.,KIRTLAND,LAKE,44094,9216,2162563747,CE,NC,14000,0,39,085,2003,0,0
OH,OH0115,002,OH0115-002,LAKEWOOD PUBLIC LIBRARY,15425 DETROIT AVNEUE,LAKEWOOD,CUYAHOGA,44107,3890,2162268275,CE,NC,54850,0,39,035,2003,0,0
OH,OH0115,003,215B01,MADISON BRANCH LIBRARY,13229 MADISON AVE.,LAKEWOOD,CUYAHOGA,44107,4898,2162287428,BR,NC,3810,0,39,035,2003,0,0
OH,OH0116,002,OH0116-002,FAIRFIELD COUNTY DISTRICT LIBRARY,219 N. BROAD ST.,LANCASTER,FAIRFIELD,43130,3098,6146532745,CE,NC,41328,0,39,045,2003,0,0
OH,OH0116,003,216B01,BREMEN-RUSHCREEK BRANCH LIBRARY,132 N. MULBERRY ST.,BREMEN,FAIRFIELD,43107,1133,6145697246,BR,NC,1200,0,39,045,2003,0,0
OH,OH0116,004,216B02,BALTIMORE BRANCH LIBRARY,205 E. MARKET ST.,BALTIMORE,FAIRFIELD,43105,1326,6148628505,BR,NC,4000,0,39,045,2003,0,0
OH,OH0116,005,216B03,JOHNS MEMORIAL BRANCH LIBRARY,116 W. HIGH ST.,AMANDA,FAIRFIELD,43102,9701,6149692785,BR,NC,2400,0,39,045,2003,0,0
OH,OH0116,006,216B04,WEST BRANCH LIBRARY,503 LENWOOD,LANCASTER,FAIRFIELD,43130,2261,6146532512,BR,NC,1472,0,39,045,2003,0,0
OH,OH0116,007,216BK,FAIRFIELD COUNTY DISTRICT LIBRARY,219 N. BROAD ST.,LANCASTER,FAIRFIELD,43130,3098,6146532745,BS,NC,-3,1,39,045,2003,0,0
OH,OH0117,002,OH0117-002,LEBANON PUBLIC LIBRARY,101 S. BROADWAY,LEBANON,WARREN,45036,1707,5139322665,CE,NC,15247,0,39,165,2003,0,0
OH,OH0118,002,OH0118-002,COMMUNITY PUBLIC LIBRARY,24 WALNUT ST.,LEETONIA,COLUMBIANA,44431,1151,2164276635,CE,NO,6088,0,39,029,2003,0,0
OH,OH0119,002,OH0119-002,BROWN MEMORIAL LIBRARY,101 S. COMMERCE ST.,LEWISBURG,PREBLE,45338,9758,5139622377,CE,NO,1500,0,39,135,2003,0,0
OH,OH0120,002,OH0120-002,LIBERTY CENTER PUBLIC LIBRARY,EAST ST.,LIBERTY CENTER,HENRY,43532,9801,4195335721,CE,NO,4751,0,39,069,2003,0,0
OH,OH0121,002,OH0121-002,LIMA PUBLIC LIBRARY,650 W. MARKET ST.,LIMA,ALLEN,45801,4678,4192285113,CE,CC,86135,0,39,003,2003,0,0
OH,OH0121,003,221B01,CAIRO BRANCH LIBRARY,519 WALL ST.,CAIRO,ALLEN,45820,M,4196417744,BR,NC,1103,0,39,003,2003,0,0
OH,OH0121,004,221B02,ELIDA BRANCH LIBRARY,200 W. MAIN ST.,ELIDA,ALLEN,45807,M,4193396097,BR,NC,418,0,39,003,2003,0,0
OH,OH0121,005,221B03,HARROD BRANCH LIBRARY,9520 HARROD RD.,HARROD,ALLEN,45850,M,4196483571,BR,NC,625,0,39,003,2003,0,0
OH,OH0121,006,221B04,LAFAYETTE BRANCH LIBRARY,225 E. SUGAR ST.,LAFAYETTE,ALLEN,45854,2341,4196496482,BR,NC,500,0,39,003,2003,0,0
OH,OH0121,007,221B05,SPENCERVILLE BRANCH LIBRARY,114 S. BROADWAY,SPENCERVILLE,ALLEN,45887,1267,4196474307,BR,NC,5678,0,39,003,2003,0,0
OH,OH0121,008,221BK,LIMA PUBLIC LIBRARY,650 W. MARKET ST.,LIMA,ALLEN,45801,4678,4192285113,BS,NC,-3,1,39,003,2003,0,0
OH,OH0122,002,OH0122-002,LEPPER LIBRARY,303 E. LINCOLN WAY,LISBON,COLUMBIANA,44432,1419,2164243117,CE,NO,6650,0,39,029,2003,0,0
OH,OH0122,003,222BK,LEPPER LIBRARY,303 E. LINCOLN WAY,LISBON,COLUMBIANA,44432,1419,2164243117,BS,NO,-3,1,39,029,2003,0,0
OH,OH0123,002,OH0123-002,LOGAN-HOCKING COUNTY DISTRICT LIBRARY,10 N. WALNUT ST.,LOGAN,HOCKING,43138,1356,6143852348,CE,NO,11464,0,39,073,2003,0,0
OH,OH0123,003,223BK,LOGAN-HOCKING COUNTY DISTRICT LIBRARY,10 N. WALNUT ST.,LOGAN,HOCKING,43138,1356,6143852348,BS,NO,-3,1,39,073,2003,0,0
OH,OH0123,004,OH0123-004,LAURELVILLE BRANCH,1620 MAPLE ST,LAURELVILLE,LOGAN,43135,M,7403852348,BR,NO,4500,0,39,091,2003,0,0
OH,OH0124,002,OH0124-002,LONDON PUBLIC LIBRARY,20 E. FIRST ST.,LONDON,MADISON,43140,1201,6149529543,CE,NC,6213,0,39,097,2003,0,0
OH,OH0125,002,OH0125-002,LORAIN PUBLIC LIBRARY,351 SIXTH ST.,LORAIN,LORAIN,44052,1770,2162441192,CE,CC,60900,0,39,093,2003,0,0
OH,OH0125,003,225B01,AVON BRANCH LIBRARY,37485 HARVEST DR.,AVON,LORAIN,44011,1133,2169344743,BR,NC,10400,0,39,093,2003,0,0
OH,OH0125,004,225B02,COLUMBIA BRANCH LIBRARY,13824 W. RIVER RD. N.,COLUMBIA STATION,LORAIN,44028,9523,2162368751,BR,NC,2868,0,39,093,2003,0,0
OH,OH0125,005,225B03,DOMONKAS BRANCH LIBRARY,4125 E. LAKE RD.,SHEFFIELD LAKE,LORAIN,44054,1101,2169497410,BR,NC,8993,0,39,093,2003,0,0
OH,OH0125,006,225B04,NORTH RIDGEVILLE BRANCH LIBRARY,36119 CENTER RIDGE RD.,N. RIDGVILLE,LORAIN,44039,2937,2163278326,BR,NC,5040,0,39,093,2003,0,0
OH,OH0125,007,225B05,SOUTH BRANCH LIBRARY,3008 GROVE AVE.,LORAIN,LORAIN,44052,2036,2162775672,BR,CC,11997,0,39,093,2003,0,0
OH,OH0125,008,225BK,LORAIN PUBLIC LIBRARY,351 SIXTH ST.,LORAIN,LORAIN,44052,1770,2162441192,BS,CC,-3,1,39,093,2003,0,0
OH,OH0126,002,OH0126-002,LOUDONVILLE PUBLIC LIBRARY,122 E. MAIN ST.,LOUDONVILLE,ASHLAND,44842,1267,4199945531,CE,NO,25865,0,39,005,2003,0,0
OH,OH0127,002,OH0127-002,LOUISVILLE PUBLIC LIBRARY,700 LINCOLN AVE.,LOUISVILLE,STARK,44641,1474,2168751696,CE,NC,13761,0,39,151,2003,0,0
OH,OH0128,002,OH0128-002,MADISON PUBLIC LIBRARY,6111 MIDDLE RIDGE RD.,MADISON,LAKE,44057,2818,2164282189,CE,NC,24463,0,39,085,2003,0,0
OH,OH0129,002,OH0129-002,ADAMS COUNT PUBLIC LIBRARIES,212 E. SPARKS ST.,WEST UNION,ADAMS,45693,1199,9375442591,CE,NO,4332,0,39,001,2003,0,0
OH,OH0129,003,229B01,PEEBLES BRANCH LIBRARY,157 HIGH ST.,PEEBLES,ADAMS,45660,1257,5135872085,BR,NO,6559,0,39,001,2003,0,0
OH,OH0129,004,229B02,MANCHESTER BRANCH LIBRARY,4TH & PIKE.,MANCHESTER,ADAMS,45144,M,9375494219,BR,NO,2568,0,39,001,2003,0,0
OH,OH0129,005,OH0129-005,NORTH ADAMS BRANCH,17806 SR 247,SEAMAN,ADAMS,45679,M,9373862556,BR,NO,414,0,39,001,2003,0,0
OH,OH0129,006,OH0129-006,ADAMS COUNTY PUBLIC LIBRARIES,212 E SPARKS ST,WEST UNION,ADAMS,45693,1037,9376985515,BS,NO,-3,1,39,001,2003,0,0
OH,OH0130,002,OH0130-002,MANSFIELD-RICHLAND COUNTY PUBLIC LIBRARY,43 W. THIRD ST.,MANSFIELD,RICHLAND,44902,1218,4195241041,CE,CC,33530,0,39,139,2003,0,0
OH,OH0130,003,230B01,BELLVILLE BRANCH LIBRARY,97 BELL ST.,BELLVILLE,RICHLAND,44813,1047,4198863811,BR,NC,2521,0,39,139,2003,0,0
OH,OH0130,004,230B02,BUTLER BRANCH LIBRARY,21 ELM ST.,BUTLER,RICHLAND,44822,9741,4198832220,BR,NC,2490,0,39,139,2003,0,0
OH,OH0130,005,230B03,LEXINGTON BRANCH LIBRARY,44 W. MAIN,LEXINGTON,RICHLAND,44904,1112,4198842500,BR,NC,6055,0,39,139,2003,0,0
OH,OH0130,006,230B04,ONTARIO BRANCH LIBRARY,3777 PARK AVE. W.,MANSFIELD,RICHLAND,44903,9107,4195294912,BR,CC,9684,0,39,139,2003,0,0
OH,OH0130,007,230B05,PLYMOUTH BRANCH LIBRARY,29 W. BROADWAY,PLYMOUTH,RICHLAND,44865,1024,4196875655,BR,NC,5220,0,39,139,2003,0,0
OH,OH0130,008,230B06,LUCAS BRANCH,34 W. MAIN ST.,LUCAS,RICHLAND,44843,9701,4198922576,BR,NC,1431,0,39,139,2003,0,0
OH,OH0130,009,230B07,MADISON BRANCH,1395 GRACE ST.,MANSFIELD,RICHLAND,44903,2742,4195897050,BR,CC,3290,0,39,139,2003,0,0
OH,OH0130,010,OH0130-010,CRESTVIEW BRANCH,1575 ST RT 96 E,ASHLAND,RICHLAND,44805,M,4198950010,BR,NO,3600,0,39,139,2003,0,0
OH,OH0131,002,OH0131-002,WASHINGTON COUNTY PUBLIC LIBRARY,615 FIFTH ST.,MARIETTA,WASHINGTON,45750,1973,6143731057,CE,NC,2758,0,39,167,2003,0,0
OH,OH0131,003,231B01,BELPRE BRANCH LIBRARY,2012 WASHINGTON BLVD.,BELPRE,WASHINGTON,45714,2032,6144238381,BR,NC,6972,0,39,167,2003,0,0
OH,OH0131,004,231B02,LYMAN POMEROY BEVERLY BRANCH LIBRARY,P.O. BOX 728,BEVERLY,WASHINGTON,45715,0728,6149844060,BR,NC,5184,0,39,167,2003,0,0
OH,OH0131,005,231B03,NEW MATAMORAS BRANCH LIBRARY,P.O. BOX 279,NEW MATAMORAS,WASHINGTON,45767,0278,6148653386,BR,NC,3363,0,39,167,2003,0,0
OH,OH0131,006,OH0131-006,BARLOW BRANCH,100 WHITE OAK CENTER,BARLOW,WASHINGTON,45712,M,7406780103,BR,NO,12168,0,39,167,2003,0,0
OH,OH0132,002,OH0132-002,MARION PUBLIC LIBRARY,445 E. CHURCH ST.,MARION,MARION,43302,4290,6143870992,CE,NO,37562,0,39,101,2003,0,0
OH,OH0132,003,232B01,CALEDONIA BRANCH LIBRARY,MAIN ST,CALEDONIA,MARION,43314,9802,4198453666,BR,NO,2000,0,39,101,2003,0,0
OH,OH0132,004,232B02,HENKLE-HOLLIDAY MEMORIAL BRANCH LIBRARY,MARKET ST,LARUE,MARION,43332,9212,6144993066,BR,NO,-1,0,39,101,2003,0,20
OH,OH0132,005,232B03,PROSPECT BRANCH LIBRARY,MAIN ST,PROSPECT,MARION,43342,9532,6144942684,BR,NO,2000,0,39,101,2003,0,0
OH,OH0132,007,232B04,GREEN CAMP COMMUNITY BRANCH,101 COLUMBUS ST,GREEN CAMP,MARION,43322,M,6145282412,BR,NO,500,0,39,101,2003,0,0
OH,OH0133,002,OH0133-002,MARTINS FERRY PUBLIC LIBRARY,20 S. FIFTH ST.,MARTINS FERRY,BELMONT,43935,1458,6146330314,CE,NC,32130,0,39,013,2003,0,0
OH,OH0133,003,233B01,BETHESDA BRANCH LIBRARY,PO BOX 277,BETHESDA,BELMONT,43719,0277,6144844532,BR,NC,1050,0,39,013,2003,0,0
OH,OH0133,004,233B02,BRIDGEPORT BRANCH LIBRARY,334 MAIN ST,BRIDGEPORT,BELMONT,43912,1346,6146352563,BR,NC,4000,0,39,013,2003,0,0
OH,OH0133,005,233B03,VICTORIA READ/FLUSHING BRANCH LIBRARY,P.O. BOX 214,FLUSHING,BELMONT,43977,0214,6149683891,BR,NC,4475,0,39,013,2003,0,0
OH,OH0133,006,233B04,NEFFS BRANCH LIBRARY,PO BOX 405,NEFFS,BELMONT,43940,0405,6146760504,BR,NC,945,0,39,013,2003,0,0
OH,OH0133,007,233B05,POWHATAN POINT BRANCH LIBRARY,158 FIRST ST,POWHATAN POINT,BELMONT,43942,1122,6147954624,BR,NC,1000,0,39,013,2003,0,0
OH,OH0133,008,233B06,SHADYSIDE BRANCH LIBRARY,4300 CENTRAL AVE,SHADYSIDE,BELMONT,43947,1212,6146760506,BR,NC,7400,0,39,013,2003,0,0
OH,OH0133,009,233BK,MARTINS FERRY PUBLIC LIBRARY,20 S. FIFTH ST.,MARTINS FERRY,BELMONT,43935,1458,6146330314,BS,NC,-3,1,39,013,2003,0,0
OH,OH0134,002,OH0134-002,MARYSVILLE SCHOOL DISTRICT PUBLIC LIBRARY,231 S. COURT ST.,MARYSVILLE,UNION,43040,1596,5136421876,CE,NC,14727,0,39,159,2003,0,0
OH,OH0134,003,234B01,RAYMOND BRANCH LIBRARY,MAIN ST.,RAYMOND,UNION,43067,9726,5132464795,BR,NC,3675,0,39,159,2003,0,0
OH,OH0135,002,OH0135-002,MASON PUBLIC LIBRARY,200 READING RD.,MASON,WARREN,45040,1694,5133982711,CE,NC,18400,0,39,165,2003,0,0
OH,OH0136,002,OH0136-002,MASSILLON PUBLIC LIBRARY,208 LINCOLN WAY E.,MASSILLON,STARK,44646,8488,2168329831,CE,NC,22147,0,39,151,2003,0,0
OH,OH0136,003,236B01,BREWSTER BRANCH LIBRARY,245 W. FIFTH,BREWSTER,STARK,44613,1323,2167673913,BR,NC,-1,0,39,151,2003,0,20
OH,OH0136,004,236B02,BARRY ASKREN MEMORIAL BRANCH,148 N. MAIN,NAVARRE,STARK,44662,1164,2168792113,BR,NC,-1,0,39,151,2003,0,20
OH,OH0136,005,236B03,WEST SIDE BRANCH LIBRARY,628 TREMONT AVE. S.W.,MASSILLON,STARK,44646,6478,2168334271,BR,NC,-1,0,39,151,2003,0,20
OH,OH0137,002,OH0137-002,HERBERT WESCOAT MEMORIAL LIBRARY,122 W. MAIN ST.,MCARTHUR,VINTON,45651,1297,6145965691,CE,NO,10500,0,39,163,2003,0,0
OH,OH0138,002,OH0138-002,MCCOMB PUBLIC LIBRARY,113 S. TODD ST.,MCCOMB,HANCOCK,45858,9801,4192932425,CE,NO,7872,0,39,063,2003,0,0
OH,OH0139,002,OH0139-002,KATE LOVE SIMPSON-MORGAN COUNTY LIBRARY,348 E. MAIN ST.,MCCONNELSVILLE,MORGAN,43756,1130,6149622533,CE,NO,9507,0,39,115,2003,0,0
OH,OH0139,003,239B01,CHESTERHILL BRANCH LIBRARY,SR 555,CHESTERHILL,MORGAN,43728,9712,6149622533,BR,NO,2000,0,39,115,2003,0,0
OH,OH0139,004,239BK,KATE LOVE SIMPSON-MORGAN COUNTY LIBRARY,348 E. MAIN ST.,MCCONNELSVILLE,MORGAN,43756,1130,6149622533,BS,NO,-3,1,39,115,2003,0,0
OH,OH0140,002,OH0140-002,MECHANICSBURG PUBLIC LIBRARY,S. MAIN ST.,MECHANICSBURG,CHAMPAIGN,43044,1110,5138342004,CE,NO,5484,0,39,021,2003,0,0
OH,OH0141,002,OH0141-002,MEDINA COUNTY DISTRICT LIBRARY,210 S. BROADWAY,MEDINA,MEDINA,44256,2602,2167250588,CE,NC,17500,0,39,103,2003,0,0
