LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,C_FSCS,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31
516490453,MILTON PUBLIC LIBRARY,23 SOUTH FRONT ST,MILTON,17847,1110,7177427111,6746,1,0,0,0,0.88,1.39,2.27,22869,8722,0,13137,44728,31086,2999,34085,15397,15704,65186,0,20311,268,318,55,2054,18058,472,20531,0,128,6447,421,NO,OT,SO,NORTHUMBERLAND,Y,0,0,0,N,N,,6600,PA0230,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
516490483,MOUNT CARMEL PUBLIC LIBRARY,30 SOUTH OAK ST,MOUNT CARMEL,17851,2185,7173390703,14008,1,0,0,0.88,0.88,2.63,3.51,16809,26923,0,144290,188022,54625,6495,61120,9578,22265,92963,0,36546,1073,190,63,2100,28000,9500,29067,75,135,6601,2500,NO,OT,SO,NORTHUMBERLAND,Y,0,4661,7,Y,N,,13706,PA0231,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
516490543,PRIESTLEY FORSYTH MEM LIBRARY,100 KING ST,NORTHUMBERLAND,17857,1670,7174738201,7326,1,0,0,0,1,2.2,3.2,1372,16163,0,78738,96273,52844,6315,59159,16419,24569,100147,0,23656,512,982,114,2166,27068,14040,44074,0,86,15140,1554,NO,OT,SO,NORTHUMBERLAND,Y,0,2663,14,Y,Y,ST,7168,PA0232,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
516490605,RALPHO TOWNSHIP PUBLIC LIBRARY,"P O BOX 315, MARKET ST",ELYSBURG,17824,0315,7176729449,3625,1,0,0,0,0.94,0.44,1.38,16916,9121,0,13495,39532,,,,2866,,32377,0,14065,81,139,40,1885,16672,1521,27377,602,946,14562,9233,NO,OT,SO,NORTHUMBERLAND,Y,0,0,0,N,N,,3547,PA0233,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 0, 0, 0, 0, 0, 0
516490722,SHAMOKIN & COAL PUB LIB INC,210 EAST INDEPENDENCE ST,SHAMOKIN,17872,6888,7176483202,21449,1,0,0,0.88,0.88,5.29,6.17,37215,30637,0,75397,143249,84554,8538,93092,16200,22490,131782,0,51307,2571,264,95,2581,89336,16708,61967,34,162,15409,1379,NO,OT,SO,NORTHUMBERLAND,Y,0,0,0,N,N,,20986,PA0234,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
516490812,JOHN R KAUFFMAN PUBLIC LIBRARY,228 ARCH ST,SUNBURY,17801,2253,7172862461,16717,1,0,0,0,1,5,6,4628,23176,0,140156,167960,101650,16839,118489,18684,32997,170170,1776,56724,1798,1019,102,2508,49500,11646,76195,0,103,27819,1530,NO,OT,SO,NORTHUMBERLAND,Y,0,4746,19,Y,Y,ST,16356,PA0235,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
516550035,SNYDER COUNTY LIBRARY SYSTEM,1 NORTH HIGH ST,SELINSGROVE,17870,1599,7173747163,30934,1,1,0,0,1,4,5,66790,49509,0,73912,190211,69153,12272,81425,17850,25807,125082,0,42344,3460,13720,154,4264,65503,9668,70756,1157,1014,13000,2599,HQ,OT,MO,SNYDER,Y,1680,7325,18,Y,Y,ST,30266,PA0237,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 2, 2, 0, 0, 0, 0, 9
516600243,PUBLIC LIBRARY FOR UNION CNTY,205 REITZ BOULEVARD,LEWISBURG,17837,9211,7175231172,35062,1,0,0,0.88,0.88,6,6.88,55021,42614,0,126001,223636,107450,18387,125837,43211,48857,217905,0,52432,1199,600,114,2950,156003,427,184878,0,280,75492,4390,NO,OT,SO,UNION,Y,0,8530,0,Y,N,,34305,PA0238,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0
516600303,JANE & ANNETTE HERR MEM LIB,500 MARKET ST,MIFFLINBURG,17844,1251,7179660831,3480,1,0,0,0,0.74,0.04,0.78,1500,2000,0,15544,19044,,,,5054,,20870,0,14326,126,0,64,612,8931,300,15367,0,3,8529,300,NO,OT,SO,UNION,N,0,0,0,N,N,,3405,PA0239,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 0, 0, 0, 0, 0, 0
517080153,SPALDING MEMORIAL LIBRARY,724 S MAIN ST,ATHENS,18810,1010,7178887117,8223,1,0,0,0,1.24,1.55,2.79,26728,11679,0,36249,74656,37138,5327,42465,10085,16573,69123,0,48047,272,203,54,1743,15393,2322,30773,102,634,12931,1799,ME,OT,SO,BRADFORD,Y,0,0,-1,N,N,,8045,PA0240,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517080305,GREEN FREE LIBRARY,14 NORTH CENTER ST,CANTON,17724,1304,7176735744,5816,1,0,0,0,1.85,0,1.85,13134,6949,0,7038,27121,,,,7472,,29261,0,15438,5,88,45,2080,13809,1872,18968,21,82,3975,573,ME,OT,SO,BRADFORD,Y,0,0,0,N,N,,5690,PA0241,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517080543,MONROETON PUBLIC LIBRARY,P O BOX 145,MONROETON,18832,0145,7172653365,540,1,0,0,0,0.3,0,0.3,5597,758,0,1165,7520,,,,2564,,9266,6490,4119,64,18,10,520,2953,451,2299,1,44,1211,174,ME,OT,SO,BRADFORD,Y,0,0,0,N,N,,528,PA0242,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 1, 0, 0, 0, 0, 0
517080603,NEW ALBANY COM LIBRARY,FRONT ST,NEW ALBANY,18833,  -1,7173632418,1428,1,0,0,0,0,0,0,650,0,0,3592,4242,,,,400,,3736,0,5348,0,0,5,260,9022,991,2961,0,27,1346,432,NO,OT,SO,BRADFORD,N,0,0,0,N,N,,1397,PA0243,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 5, 0, 0, 0, 0,10
517080843,SAYRE PUBLIC LIBRARY,122 SOUTH ELMER AVE,SAYRE,18840,2085,7178882256,5791,1,0,0,0,1,1.5,2.5,18958,10986,882,30068,60894,27539,2412,29951,7624,33585,71160,0,18365,206,106,47,2184,36772,28600,34408,14,125,15807,1624,ME,OT,SO,BRADFORD,Y,0,0,0,N,N,,5666,PA0244,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 1, 0, 0, 0, 0, 0, 0
517081143,TOWANDA PUBLIC LIBRARY,104 MAIN ST,TOWANDA,18848,1895,7172652470,10461,1,0,0,0,1.75,2.8,4.55,18380,13604,0,51383,83367,49478,4741,54219,11388,26127,91734,0,28645,254,101,91,2704,28392,5824,38778,628,1020,18205,2000,ME,OT,SO,BRADFORD,Y,0,4498,18,Y,Y,ST,10235,PA0245,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517081235,BRADFORD COUNTY LIBRARY SYSTEM,"R D 3, BOX 320",TROY,16947,9440,7172972436,24447,1,0,1,0.94,2.81,7.03,9.84,134617,107213,2450,35179,279459,174012,32874,206886,31814,42058,280758,0,51566,286,1156,150,4250,43898,4732,303466,878,599,158432,42425,HQ,OT,MO,BRADFORD,Y,0,4530,3,Y,Y,ST,23919,PA0246,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 1, 0, 0, 0, 0, 0, 0
517081295,MATHER MEMORIAL LIBRARY,P O BOX 230,ULSTER,18850,0230,7173583595,2506,1,0,0,0,0.5,0.39,0.89,500,2742,1800,10790,15832,,,,1390,,16916,0,10599,10,182,80,806,7956,1872,13063,38,70,5685,655,ME,OT,SO,BRADFORD,Y,0,0,0,N,N,,2452,PA0247,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517081505,WYALUSING PUBLIC LIBRARY,P O BOX 98,WYALUSING,18853,0098,7177461711,1921,1,0,0,0.5,0.5,0.47,0.97,3049,6759,0,26116,35924,,,,8613,,47977,0,11820,130,52,33,1924,16952,988,24285,3,484,7890,1778,ME,OT,SO,BRADFORD,Y,0,0,0,N,N,,1880,PA0248,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517410483,HUGHESVILLE AREA PUB LIBRARY,3 SOUTH MAIN ST,HUGHESVILLE,17737,1409,7175843762,2709,1,0,0,0,1,1,2,19094,7396,0,11985,38475,,,,13138,,40748,0,16742,16,256,31,1586,12538,200,26537,0,203,11224,389,ME,OT,SO,LYCOMING,Y,0,0,0,N,N,,2651,PA0249,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0,10
517410543,JERSEY SHORE PUBLIC LIBRARY,701 CEMETERY ST,JERSEY SHORE,17740,  -1,7173987192,4353,1,0,0,0.29,0.29,1.32,1.61,17199,1709,0,13901,32809,,,,6733,,37952,0,18504,15,306,59,2125,7239,2733,20625,59,115,5451,285,NO,OT,SO,LYCOMING,N,0,164,1,Y,N,,4259,PA0250,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 5, 0, 0, 0, 0,10
517411502,LYCOMING COUNTY LIBRARY SYSTEM,19 EAST 4TH ST,WILLIAMSPORT,17701,6390,7173260536,96582,1,0,1,6.56,9.38,17.34,26.72,364874,469791,14126,600535,1449326,562571,94800,657371,146731,229142,1033244,48033,124146,2693,4778,375,5055,303000,21495,779821,4841,1549,314087,14736,HQ,OT,MO,LYCOMING,Y,6000,19298,35,Y,Y,ST,94497,PA0251,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 9
517410873,MONTGOMERY AREA PUBLIC LIBRARY,1 SOUTH MAIN STREET,MONTGOMERY,17752,1150,7175476212,4717,1,0,0,0,1.97,0,1.97,18699,6161,0,6617,31477,,,,6205,,28777,0,11091,10,134,35,1768,8211,75,13313,0,53,5603,230,ME,OT,SO,LYCOMING,Y,0,0,0,N,N,,4615,PA0252,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 0, 0, 0, 0, 0, 8
517410963,MUNCY PUBLIC LIBRARY,108 SOUTH MAIN ST,MUNCY,17756,1341,7175465014,7139,1,0,0,0,0.88,0.58,1.46,20473,12193,0,18778,51444,,,,13063,,60051,0,19768,44,204,57,1755,14279,1000,30712,0,205,13740,720,ME,OT,SO,LYCOMING,Y,0,426,1,Y,N,,6985,PA0253,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517570123,SULLIVAN COUNTY LIBRARY,"CENTER ST, P O BOX 309",DUSHORE,18614,0309,7179289352,6104,1,0,0,0,0.62,0,0.62,29968,22396,0,6760,59124,,,,17116,,45596,65355,15664,155,274,67,1900,18050,500,32992,33,349,9339,800,NO,OT,SO,SULLIVAN,Y,0,0,-1,N,N,,5972,PA0254,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517590063,BLOSSBURG MEMORIAL LIBRARY,307 MAIN ST,BLOSSBURG,16912,1111,7176382197,3872,1,0,0,0,0.74,0.36,1.1,8480,7970,0,39938,56388,,,,11324,,67699,0,19610,346,104,57,1820,11189,426,21016,1,151,6739,349,ME,OT,SO,TIOGA,Y,0,0,0,N,N,,3788,PA0255,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517590363,ELKLAND AREA COMMUNITY LIBRARY,110 E PARKWAY AVE,ELKLAND,16920,1311,8142587576,3840,1,0,0,0,0.57,0.74,1.31,5609,5526,0,41740,52875,,,,6849,,37213,0,12117,214,195,46,1040,10240,1645,13571,0,16,3719,266,ME,OT,SO,TIOGA,Y,0,0,0,N,N,,3757,PA0256,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517590543,KNOXVILLE PUBLIC LIBRARY,"112 E MAIN ST, BOX 277",KNOXVILLE,16928,9745,8143264448,1668,1,0,0,0,0.28,0.29,0.57,1112,3405,0,6402,10919,,,,2560,,12578,0,14916,11,42,43,520,3031,1487,7701,0,0,1676,20,ME,OT,SO,TIOGA,Y,0,0,0,N,N,,1632,PA0257,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517590693,MANSFIELD FREE PUBLIC LIBRARY,71 NORTH MAIN ST,MANSFIELD,16933,1303,7176623850,12006,1,0,0,0,0.88,0.38,1.26,11322,6156,0,10712,28190,,,,8571,,33525,0,22203,355,207,68,1820,19810,1225,35911,9,90,12690,1873,ME,OT,SO,TIOGA,Y,0,0,0,N,N,,11747,PA0258,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517591143,GREEN FREE LIBRARY,134 MAIN ST,WELLSBORO,16901,1489,7177244876,17598,1,0,0,0.88,1.62,3.5,5.12,7019,11666,0,107958,126643,64731,4944,69675,24765,43153,137593,0,30886,426,35,150,2392,20000,3000,54722,109,196,23231,1470,ME,OT,SO,TIOGA,Y,0,3855,1,Y,N,,17218,PA0259,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
517591173,WESTFIELD PUBLIC LIBRARY,147 MAPLE ST,WESTFIELD,16950,1616,8143675411,2141,1,0,0,0,0.68,0.01,0.69,4020,6836,0,5973,16829,,,,4595,,20029,0,8278,70,330,33,1040,5000,520,24674,10,400,9363,100,ME,OT,SO,TIOGA,Y,0,0,0,N,N,,2095,PA0260,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
518400303,BACK MOUNTAIN MEMORIAL LIBRARY,96 HUNTSVILLE RD,DALLAS,18612,1829,7176751182,34085,1,0,0,0,0.88,4.67,5.55,33983,42012,0,136942,212937,86945,16486,103431,28721,47948,180100,31053,60966,279,248,156,3032,151656,5019,89182,203,515,37025,856,ME,OT,SO,LUZERNE,Y,1982,523,0,Y,Y,ST,33349,PA0261,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0
518400842,HAZLETON AREA PUBLIC LIBRARY,55 N CHURCH ST,HAZLETON,18201,5893,7174542961,73057,1,4,0,1.88,2.81,16.22,19.03,459305,78269,0,65561,603135,371823,78690,450513,104434,102376,657323,187110,137566,595,1076,264,8936,384492,12040,218443,696,1032,100857,10517,ME,OT,MO,LUZERNE,Y,0,0,0,N,N,,71480,PA0262,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
518401083,HOYT LIBRARY,284 WYOMING AVE,KINGSTON,18704,3597,7172872013,43544,1,0,0,1.18,2.06,11.38,13.44,207369,62094,0,132339,401802,215869,39990,255859,45278,96213,397350,5650,85598,3342,1445,135,3159,185328,9060,109712,447,921,33237,4032,ME,OT,SO,LUZERNE,Y,0,4811,617,Y,Y,ST,42604,PA0263,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
518401175,MARIAN SUTHERLAND KIRBY LIB,35 KIRBY AVE,MOUNTAIN TOP,18707,1214,7174749313,11384,1,0,0,0,1,0.5,1.5,18657,17866,0,77504,114027,,,,15606,,95711,0,21190,199,475,49,2680,47503,1300,38698,108,456,15309,3500,ME,OT,SO,LUZERNE,Y,0,2871,0,Y,Y,ST,11138,PA0264,PA,42,96,02,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0
518401322,MILL MEMORIAL LIBRARY,495 EAST MAIN ST,NANTICOKE,18634,1897,7177353030,23339,1,0,0,0.88,0.88,3.5,4.38,30736,33509,0,89599,153844,75830,18977,94807,15736,41824,152367,0,48145,57,767,111,2776,50661,1295,62058,175,143,33593,29401,ME,OT,SO,LUZERNE,Y,0,0,0,N,N,,22835,PA0265,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
518401502,PITTSTON MEMORIAL LIBRARY,"CITY HALL, 34 BROAD ST",PITTSTON,18640,2563,7176549565,9389,1,0,0,0,0.5,0.25,0.75,24028,0,0,7832,31860,,,,5326,,36112,0,7794,0,0,38,1526,17000,1590,14249,58,292,6443,1450,NO,OT,SO,LUZERNE,N,0,538,0,Y,Y,ST,9186,PA0266,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
518401593,PLYMOUTH PUBLIC LIBRARY,107 WEST MAIN ST,PLYMOUTH,18651,2912,7177794775,11834,1,0,0,0,0.88,1.75,2.63,52111,18942,99146,26692,196891,63361,8579,71940,11109,117158,200207,0,33335,277,212,63,2196,54470,1715,17601,118,147,7927,1640,ME,OT,SO,LUZERNE,Y,0,180,2,Y,Y,ST,11579,PA0267,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
518402013,WEST PITTSTON LIBRARY,200 EXETER AVE,WEST PITTSTON,18643,2442,7176549847,5590,1,0,0,0.86,0.86,0.86,1.72,9181,14667,0,25677,49525,,,,12983,,52366,0,17342,0,1,42,1326,17856,172,18893,71,86,8591,648,ME,OT,SO,LUZERNE,Y,0,0,0,N,N,,5469,PA0268,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
518402073,OSTERHOUT FREE LIBRARY,71 SOUTH FRANKLIN ST,WILKES-BARRE,18701,1287,7178230156,134484,1,3,0,7.4,7.4,23.13,30.53,268645,371576,0,619088,1259309,659990,165546,825536,116006,347840,1289382,0,257320,13496,1112,291,7536,213927,43481,236969,2632,2315,106627,8422,ME,OT,MO,LUZERNE,Y,1175,38105,0,Y,Y,ST,131581,PA0269,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
518660603,TUNKHANNOCK PUBLIC LIBRARY,9 MARION ST,TUNKHANNOCK,18657,1210,7178361677,28076,1,0,0,0,0.88,2.03,2.91,16300,28661,500,78297,123758,48090,9714,57804,28145,21210,107159,0,26353,442,576,72,2950,51701,9360,105064,47,627,36716,923,NO,OT,SO,WYOMING,Y,0,2272,0,Y,Y,ST,27470,PA0270,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
519350152,CARBONDALE PUBLIC LIBRARY,24 SIXTH ST,CARBONDALE,18407,2319,7172824281,10664,1,0,0,0,1.75,2.88,4.63,84419,24942,0,9372,118733,68976,7711,76687,18854,16568,112109,0,20238,1970,581,89,2248,54392,6230,48440,108,276,17262,350,ME,OT,SO,LACKAWANNA,Y,0,0,0,N,N,,10434,PA0271,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
519350243,ABINGTON COMMUNITY LIBRARY,1200 W GROVE ST,CLARKS SUMMIT,18411,1508,7175873440,22523,1,0,0,0,1.87,5.48,7.35,191152,48936,0,23163,263251,118765,17543,136308,50441,71943,258692,14053,42665,1468,1628,139,3147,66300,5600,201743,304,784,81048,2535,ME,OT,SO,LACKAWANNA,Y,0,4730,15,Y,Y,ST,22037,PA0272,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
519350333,DALTON COMMUNITY LIBRARY,"113 EAST MAIN ST, P O BOX 86",DALTON,18414,0086,7175632014,2016,1,0,0,0.88,1.49,0,1.49,42326,15146,0,7056,64528,,,,12214,,64951,0,16954,680,350,30,2040,20228,2350,31271,90,278,16907,910,ME,OT,SO,LACKAWANNA,Y,0,0,0,N,N,,1972,PA0273,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
519350723,INTERBORO-UNITED DIST LIBRARY,802 MAIN ST,PECKVILLE,18452,2320,7174891765,33686,1,0,0,1,1,3.73,4.73,109959,21961,0,19950,151870,86232,12275,98507,19405,28441,146353,0,17207,462,403,34,2646,30334,2582,59721,175,585,26215,5859,ME,OT,SO,LACKAWANNA,Y,0,0,0,N,N,,32959,PA0274,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
519350783,NORTH POCONO PUBLIC LIBRARY,113 VAN BRUNT AVE,MOSCOW,18444,9254,7178424700,15651,1,0,0,0,0.61,1.75,2.36,45565,13400,0,11971,70936,33074,3277,36351,15030,15276,66657,0,11477,319,48,49,2300,22492,523,55375,78,799,27029,1322,ME,OT,SO,LACKAWANNA,Y,0,0,-1,N,N,,15313,PA0275,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
519350965,SCRANTON PUBLIC LIBRARY,"ALBRIGHT MEM BLDG, 500 VINE ST",SCRANTON,18509,3298,7173483000,127558,1,4,0,8,11.94,20.43,32.37,1490243,447374,105979,125518,2169114,913555,179269,1092824,243296,506135,1842255,0,179922,4612,4101,582,7140,281119,20235,438636,3268,4302,121374,5319,ME,OT,MO,LACKAWANNA,Y,0,215304,17,Y,Y,ST,124804,PA0276,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
519351113,TAYLOR PUBLIC LIBRARY,200 UNION ST,TAYLOR,18517,1774,7175623180,6941,1,0,0,0,2,0.94,2.94,58066,16045,0,3422,77533,26578,8577,35155,15322,18039,68516,0,19906,92,354,32,1874,8771,2580,29897,241,364,11859,1086,ME,OT,SO,LACKAWANNA,Y,0,0,0,N,N,,6791,PA0277,PA,42,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
