LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
NL002,HAWKINS COUNTY PUBLIC LIBRARY,407 EAST MAIN ST,ROGERSVILLE,37857,3315,6152728710,44565,1,3,0,1,2.42,2.86,5.28,107956,0,0,3949,111905,76096,5821,81917,12258,13525,107700,0,37783,758,729,96,6968,65472,2838,116673,0,703,28655,786,ME,CO,MO,HAWKINS,27929,TN0071,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NL003,MORRISTOWN-HAMBLEN PUBLIC LIBRARY,417 WEST MAIN ST,MORRISTOWN,37814,4686,6155866410,50480,1,1,0,1,3,6,9,245692,0,8500,28959,283151,143558,30928,174486,57266,51399,283151,0,79940,2170,901,168,3588,81172,16898,202896,0,532,56764,4892,ME,CO,MO,HAMBLEN,31636,TN0072,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NL004,HANCOCK COUNTY PUBLIC LIBRARY,P.O. BOX 377,SNEEDVILLE,37869,0377,6157332254,6739,1,0,0,0,0.8,0,0.8,12204,0,0,171,12375,,,,4323,,12008,0,8195,0,102,14,1664,5408,855,12946,0,80,4260,600,ME,CO,SO,HANCOCK,4223,TN0073,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NL005,DANDRIDGE MEMORIAL LIBRARY,P.O. BOX 339,DANDRIDGE,37725,0339,6153979758,14032,1,0,0,0,0.87,0,0.87,19285,0,0,1814,21099,,,,5391,,20692,0,16310,283,149,41,1768,21528,1164,54316,0,179,12339,563,ME,CO,SO,JEFFERSON,8794,TN0074,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NL006,JEFFERSON CITY PUBLIC LIBRARY,1427 RUSSELL AVE,JEFFERSON CITY,37760,2527,6154759094,18984,1,0,0,0,0.87,0,0.87,18164,0,0,7301,25465,,,,5275,,25942,0,18966,529,79,43,1768,18564,1489,52625,5,191,19972,2000,ME,CO,SO,JEFFERSON,11897,TN0075,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NL007,SEVIER COUNTY PUBLIC LIBRARY,321 COURT AVE,SEVIERVILLE,37862,3412,6154533532,47626,1,1,0,0,2,6.3,8.3,162500,0,0,22236,184736,130972,0,130972,18837,37007,186816,0,49105,551,954,117,4576,172328,16907,187452,0,999,58486,1851,ME,CO,MO,SEVIER,29847,TN0076,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NL008,ANNA PORTER PUBLIC LIBRARY,207 CHEROKEE ORCHARD RD,GATLINBURG,37738,3417,6154365588,3417,1,0,0,1,1,1.82,2.82,70000,0,12200,8225,90425,50003,3825,53828,12015,26617,92460,0,18109,866,232,55,2132,28808,6084,36788,1,961,10300,1694,ME,CO,SO,SEVIER,2141,TN0077,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NL009,STOKELY MEMORIAL LIBRARY,383 EAST BROADWAY,NEWPORT,37821,3111,6156233832,29141,1,0,0,0,0.88,0.58,1.46,15000,0,0,10000,25000,,,,5322,,39268,0,19219,195,115,15,2184,31732,2091,57750,0,267,17325,488,ME,CO,SO,COCKE,18263,TN0078,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NL010,NOLICHUCKY REGIONAL LIBRARY CENTER,315 MCCRARY DRIVE,MORRISTOWN,37814,3196,6155866251,232079,1,8,1,2,11,0.08,11.08,68698,333842,46905,34237,483682,185518,38312,223830,158251,93253,475334,0,190901,803,2867,81,7696,34060,3503,107994,0,552,0,0,HQ,SD,MA,HAMBLEN,145444,TN0079,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
RF001,BENTON COUNTY LIBRARY,122 WEST WALNUT STREET,CAMDEN,38320,2055,9015844772,14524,1,1,0,0,1.6,0.9,2.5,55500,0,4000,9833,69333,26328,9617,35945,13887,20293,70125,0,24201,289,1507,42,3640,105000,2714,163019,2,170,82920,4970,ME,CO,MO,BENTON,9102,TN0080,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
RF002,CARROLL COUNTY LIBRARY,159 EAST MAIN STREET,HUNTINGDON,38344,3903,9019863991,18159,1,0,0,0,1,1.2,2.2,30500,0,0,5529,36029,24124,1846,25970,4530,4119,34619,0,19148,130,600,31,2184,27144,4780,64683,0,115,14772,1838,ME,CO,SO,CARROLL,11380,TN0081,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
RF003,MCKENZIE MEMORIAL LIBRARY,141 N. BROADWAY,MCKENZIE,38201,2101,9013525741,9355,1,0,0,0,0.75,0.25,1,10500,0,0,4095,14595,,,,0,,14821,0,10405,2,120,25,1820,27488,497,16500,0,3,5315,0,ME,CO,SO,CARROLL,5863,TN0082,TN,47,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
RF004,GIBSON COUNTY MEMORIAL LIBRARY,303 HIGH STREET,TRENTON,38382,2027,9018551991,20842,1,0,0,0,1,4,5,43850,0,0,2731,46581,35976,373,36349,3585,8729,48663,0,19514,157,223,41,2028,20000,12355,53676,0,345,14996,1302,ME,CO,SO,GIBSON,13062,TN0083,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
RF005,HUMBOLDT PUBLIC LIBRARY,WAR MEMORIAL BUILDING,HUMBOLDT,38343,3403,9017842383,12968,1,0,0,0,1,1.5,2.5,52212,0,0,6087,58299,38349,0,38349,10758,10622,59729,0,18727,142,484,54,2496,27040,2885,53007,0,116,17957,3478,ME,CO,SO,GIBSON,8127,TN0084,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
RF006,MILDRED G. FIELDS MEMORIAL LIBRARY,1075A E. VAN HOOK STREET,MILAN,38358,2898,9016868268,12505,1,0,0,0,1,2.5,3.5,74700,0,0,5000,79700,44671,675,45346,20626,800,66772,0,34984,447,910,82,2236,36536,2400,90316,0,186,20044,1536,ME,CO,SO,GIBSON,7837,TN0085,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
RF007,W. G. RHEA LIBRARY,P. O. BOX 456,PARIS,38242,0456,9016421702,27888,1,0,0,0,1,4.1,5.1,101846,0,0,11406,113252,62841,11549,74390,5148,37344,116882,0,26539,305,817,88,2704,62000,3542,89076,0,439,23714,1824,ME,CO,SO,HENRY,17477,TN0086,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
RF008,OBION COUNTY PUBLIC LIBRARY,710 S. FIRST STREET,UNION CITY,38261,5097,9018859411,31717,1,0,0,1,1,3.75,4.75,146303,0,0,11777,158080,72170,8269,80439,34245,28693,143377,16825,60403,595,499,166,2184,44524,2904,118216,0,356,30622,349,ME,CO,SO,OBION,19877,TN0087,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
RF009,WEAKLEY COUNTY LIBRARY,110 CHURCH STREET,DRESDEN,38225,1400,9013642678,15666,1,0,0,0,1,2,3,50210,0,0,2327,52537,36670,261,36931,5819,10242,52992,0,13445,940,1097,18,2210,25541,970,52854,0,167,8541,1600,ME,CO,SO,WEAKLEY,9818,TN0088,TN,47,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 1, 0, 0, 0, 0, 0, 0, 0
RF010,C. E. WELDON PUBLIC LIBRARY,100 MAIN STREET,MARTIN,38237,2445,9015873148,16306,1,0,0,0,3,2.25,5.25,117188,0,8000,8599,133787,72300,21643,93943,14583,25261,133787,8900,31024,487,1587,18,2210,73840,2613,116700,0,863,70235,3320,ME,CO,SO,WEAKLEY,10219,TN0089,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
RF011,REELFOOT REGIONAL LIBRARY CENTER,"P.O. BOX 168, HIGHWAY 45 SOUTH",MARTIN,38237,0168,9015872347,179930,1,3,1,2,4.1,4.1,8.2,33259,280539,112175,6824,432797,148161,21087,169248,80326,171580,421154,74131,59704,1558,1089,22,4212,6400,371,71555,0,0,0,0,HQ,SD,MA,WEAKLEY,112762,TN0090,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SH001,CHESTER COUNTY LIBRARY,P. O. BOX 323,HENDERSON,38340,0323,9019894673,12819,1,0,0,0,1,0.33,1.33,20674,0,0,140,20814,,,,3937,,20747,0,26409,47,9,8,1690,9000,38,22849,0,7,6320,150,ME,CO,SO,CHESTER,8034,TN0091,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SH002,DECATUR COUNTY LIBRARY,P.O. BOX 488,DECATURVILLE,38329,0488,9018523325,3037,1,0,0,0,1,0,1,6578,0,0,77,6655,,,,500,,6654,0,10408,16,134,1,1560,9006,75,12578,0,5,0,0,ME,CO,SO,DECATUR,1903,TN0092,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SH003,PARSONS PUBLIC LIBRARY,"300 KENTUCKY AVENUE, SOUTH",PARSONS,38363,1544,9018476988,7435,1,0,0,0,1,0,1,7250,0,0,0,7250,,,,33,,7250,0,13398,174,197,12,1040,8612,313,21347,0,187,0,276,ME,CO,SO,DECATUR,4660,TN0093,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SH004,BOLIVAR HARDEMAN COUNTY LIBRARY,213 NORTH WASHINGTON,BOLIVAR,38008,2020,9016583436,23377,1,0,0,0,1,3,4,58385,0,0,8206,66591,44827,0,44827,13558,2223,60608,530,33310,286,1532,18,2548,75139,3110,79170,0,227,22113,15,ME,CO,SO,HARDEMAN,14650,TN0094,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SH005,HARDIN COUNTY LIBRARY,1013 MAIN STREET,SAVANNAH,38372,1903,9019254314,22633,1,0,0,0,1,2,3,62949,0,0,10237,73186,41118,9271,50389,3444,20199,74032,0,27078,94,309,72,1976,60576,13000,53746,2,492,11527,1785,ME,CO,SO,HARDIN,14184,TN0095,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SH006,EVERETT HORN PUBLIC LIBRARY,702 WEST CHURCH STREET,LEXINGTON,38351,1713,9019683239,21844,1,0,0,0,1,1,2,18920,0,0,25946,44866,,,,2466,,44866,0,25119,376,181,36,2340,22480,1560,35761,0,0,10090,32,ME,CO,SO,HENDERSON,13690,TN0096,TN,47,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
SH007,JACK MCCONNICO MEMORIAL LIBRARY,225 OAKGROVE ROAD,SELMER,38375,1879,9016455571,15920,1,0,0,1,1,2.5,3.5,47977,0,0,1283,49260,27484,2604,30088,4599,13296,47983,0,41212,704,646,68,2210,43740,11632,53882,5,72,0,528,ME,CO,SO,MCNAIRY,9977,TN0097,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SH008,"IRVING MEEK, JR. PUBLIC LIBRARY",P. O. BOX 303,ADAMSVILLE,38310,0303,9016323572,6502,1,0,0,0,0,1.9,1.9,25436,0,0,1849,27285,,,,2167,,28334,0,18822,160,433,40,2080,19196,1002,39198,0,79,8656,642,ME,CO,SO,MCNAIRY,4075,TN0098,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SH009,JACKSON/MADISON COUNTY LIBRARY,433 EAST LAFAYETTE STREET,JACKSON,38301,6386,9014230225,77982,1,0,0,2,12,10.2,22.2,570000,0,0,46930,616930,324597,50168,374765,111811,135876,622452,0,106474,3559,840,252,3224,59459,13441,240829,3,384,97510,4785,ME,CO,SO,MADISON,48871,TN0099,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
SH010,SHILOH REGIONAL LIBRARY CENTER,573 OLD HICKORY BOULEVARD,JACKSON,38305,2901,9016680710,191549,1,3,1,1,4,6,10,16800,292750,46123,6366,362039,134800,25309,160109,121102,80313,361524,0,50714,307,1115,14,2600,6838,293,43736,0,23,0,0,HQ,SD,MA,MADISON,120044,TN0100,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
UC001,CLAY COUNTY PUBLIC LIBRARY,GUFFEY STREET,CELINA,38551,9470,6152433442,7238,1,0,0,0,0.75,0,0.75,17585,0,0,865,18450,,,,300,,18131,0,11575,150,239,16,2080,8570,2150,76952,0,0,30500,362,ME,CO,SO,CLAY,4536,TN0101,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
UC002,CHARLES RALPH HOLLAND MEMORIAL LIBRARY,P. O. BOX 647,GAINESBORO,38562,0647,6152689190,9297,1,0,0,0,0.68,0.47,1.14,16725,0,1235,3743,21703,,,,1500,,23372,0,14664,178,146,48,1768,9984,324,21055,0,186,8753,789,ME,CO,SO,JACKSON,5826,TN0102,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
UC003,JUSTIN POTTER LIBRARY,101 SOUTH FIRST STREET,SMITHVILLE,37166,1706,6155974359,14360,1,2,0,0,1,2.45,3.45,48800,0,0,11024,59824,33399,0,33399,3766,16780,53945,0,20967,406,609,40,2496,15776,3422,45670,1,142,18166,963,ME,CO,MO,DEKALB,8999,TN0103,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
UC004,FENTRESS COUNTY LIBRARY,P. O. BOX 178,JAMESTOWN,38556,0178,6158797512,14669,1,0,0,0,0.82,0.33,1.15,19000,0,0,2267,21267,,,,2246,,18976,1510,14544,177,176,29,1898,9725,4115,36924,8,55,8108,150,ME,CO,SO,FENTRESS,9193,TN0104,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
UC005,MACON COUNTY PUBLIC LIBRARY,311 CHURCH STREET,LAFAYETTE,37083,1607,6156664340,15906,1,1,0,0,1.55,0.43,1.98,40436,0,0,7328,47764,,,,2500,,44294,0,25825,434,497,34,3250,29224,847,65541,0,138,18191,1396,ME,CO,MO,MACON,9968,TN0105,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
UC006,OVERTON COUNTY PUBLIC LIBRARY,225 EAST MAIN STREET,LIVINGSTON,38570,1959,6158231888,17636,1,0,0,0,0.95,0.74,1.69,28215,0,0,15263,43478,,,,1699,,41079,0,17687,223,194,33,2080,15600,14100,40243,0,73,9570,1035,ME,CO,SO,OVERTON,11052,TN0106,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
UC007,PICKETT COUNTY LIBRARY,SOUTH MAIN STREET,BYRDSTOWN,38549,2214,6158646281,4548,1,0,0,0,1,0,1,12268,0,0,983,13251,,,,983,,13250,0,8397,9,84,17,2080,1664,2365,11837,0,11,2139,37,ME,CO,SO,PICKETT,2850,TN0107,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
UC008,PUTNAM COUNTY LIBRARY,50 EAST BROAD STREET,COOKEVILLE,38501,3210,6155262416,51373,1,3,0,3,4.7,11.49,16.19,314682,0,8000,48954,371636,198127,29807,227934,22428,123191,373553,0,73210,1848,1880,143,3068,274716,11492,284172,0,741,104074,9128,ME,CO,MO,PUTNAM,32195,TN0108,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
UC009,SMITH COUNTY PUBLIC LIBRARY,218B MAIN STREET,CARTHAGE,37030,1539,6157351326,14143,1,1,0,0,1.57,0.4,1.97,28700,0,0,4193,32893,,,,2515,,35536,5000,28643,238,424,14,3276,20408,2057,67236,5,97,36565,1774,ME,CO,MO,SMITH,8863,TN0109,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
UC010,UPPER CUMBERLAND REGIONAL LIBRARY CENTER,208 EAST MINNEAR STREET,COOKEVILLE,38501,3949,6155264016,149170,1,0,1,2,2,7,9,0,327404,40908,0,368312,174182,41033,215215,72938,80159,368312,0,20255,1218,748,0,-1,0,0,65227,0,0,0,0,HQ,SD,MA,PUTNAM,93485,TN0110,TN,47,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 1, 1, 0, 0, 0, 0, 0, 0
WR001,CHEATHAM COUNTY PUBLIC LIBRARY,P.O. BOX 67,ASHLAND CITY,37015,0067,6157924828,27140,1,1,0,0,2,1.1,3.1,57850,0,5000,5749,68599,33673,0,33673,4255,27284,65212,0,23571,249,374,38,4030,32250,476,38991,0,425,19635,1660,ME,CO,MO,CHEATHAM,17009,TN0111,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
WR002,DICKSON COUNTY PUBLIC LIBRARY,305 HUNT STREET,DICKSON,37055,2098,6154468293,35061,1,0,0,1,1,5.7,6.7,132842,0,733,10165,143740,73835,0,73835,31205,39169,144209,0,44985,680,929,121,2652,68952,3360,102221,0,439,42040,1922,ME,CO,SO,DICKSON,21973,TN0112,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
WR003,HOUSTON COUNTY PUBLIC LIBRARY,P.O. BOX 183,ERIN,37061,0183,6152893858,7018,1,0,0,0,0.75,0.25,1,24510,0,0,3846,28356,,,,1493,,28157,0,13785,43,48,12,2080,20280,1352,24979,2,550,9215,885,ME,CO,SO,HOUSTON,4398,TN0113,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
WR004,HUMPHREYS COUNTY PUBLIC LIBRARY,201 PAVO AVENUE,WAVERLY,37185,1529,6152962143,15795,1,0,0,0,1,5,6,80130,0,0,2000,82130,56230,0,56230,12700,13200,82130,0,29432,587,671,52,2236,33280,4175,71362,0,69,19601,1434,ME,CO,SO,HUMPHREYS,9899,TN0114,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
WR005,CLARKSVILLE MONTGOMERY CO.PUB.LIBRARY,329 MAIN STREET,CLARKSVILLE,37040,3200,6156488826,100498,1,0,0,1,1,11,12,262200,0,0,107483,369683,181437,30351,211788,11522,148801,372111,0,73699,601,189,153,2808,215000,3718,158023,33,462,58426,9600,ME,CO,SO,MONTGOMERY,62982,TN0115,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
WR006,GORHAM MACBANE PUBLIC LIBRARY,405 WHITE STREET,SPRINGFIELD,37172,2340,6153845123,33195,1,0,0,0,1,3.65,4.65,68855,0,0,18789,87644,43283,9867,53150,6645,27835,87630,0,24607,180,260,69,2938,58412,2808,96506,2,327,34621,1257,ME,CO,SO,ROBERTSON,20803,TN0116,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
WR007,WHITE HOUSE INN LIBRARY,P.O. BOX 262,WHITE HOUSE,37188,0262,6156720239,8299,1,0,0,0,1,0.5,1.5,36745,0,0,0,36745,,,,7507,,32512,36860,9744,117,254,35,2158,19300,1327,27840,3,96,14117,640,ME,CO,SO,ROBERTSON,5201,TN0117,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
WR008,STEWART COUNTY PUBLIC LIBRARY,226 LAKEVIEW DRIVE,DOVER,37058,3220,6152325839,9479,1,0,0,0,0.9,0.4,1.3,20728,0,0,1023,21751,,,,1333,,21313,0,13690,176,203,13,1872,17004,427,22595,3,52,9441,263,ME,CO,SO,STEWART,5940,TN0118,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
WR009,EDWARD WARD CARMACK-SUMNER COUNTY,658 HARTSVILLE PIKE,GALLATIN,37066,2509,6154521722,30036,1,0,0,0,1,2.3,3.3,69101,0,0,7037,76138,42345,0,42345,9642,24239,76226,0,25447,157,376,47,1820,39636,4089,77996,6,503,31684,620,ME,CO,SO,SUMNER,18824,TN0119,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
WR010,MARTIN CURTIS-HENDERSONVILLE PUB.LIB.,P.O. BOX 1094,HENDERSONVILLE,37077,1094,6158240656,51006,1,0,0,0,1,8,9,119056,0,0,15171,134227,68315,0,68315,26464,43277,138056,1745,42695,7,754,128,1820,115741,4352,189740,4,266,79971,1245,ME,CO,SO,SUMNER,31965,TN0120,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
